# xs, ys, ls, ks
3.415419997539995742e-06,7.000207737319537049e-01,5.262235979348700354e+00,7.885285671284929521e-01
3.425266581914903425e-06,7.000215688719131357e-01,5.267184627355050885e+00,7.886984551499622853e-01
3.435141553786487677e-06,7.000223658900137647e-01,5.272137749082207669e+00,7.888682783122149544e-01
3.445044994995313265e-06,7.000231647903419896e-01,5.277095347553443894e+00,7.890380366066551687e-01
3.454976987617885138e-06,7.000239655769927571e-01,5.282057426035278169e+00,7.892077300231701287e-01
3.464937613967330287e-06,7.000247682540696736e-01,5.287023988031337218e+00,7.893773585502721346e-01
3.474926956594085110e-06,7.000255728256853383e-01,5.291995037275833980e+00,7.895469221751092448e-01
3.484945098286575162e-06,7.000263792959607878e-01,5.296970577726654916e+00,7.897164208835185661e-01
3.494992122071905056e-06,7.000271876690256079e-01,5.301950613558037873e+00,7.898858546601026376e-01
3.505068111216543294e-06,7.000279979490265925e-01,5.306935152247346466e+00,7.900552234701319065e-01
3.515173149227015138e-06,7.000288101402066809e-01,5.311924235241400005e+00,7.902245270798431420e-01
3.525307319850592943e-06,7.000296242467378693e-01,5.316917873808898243e+00,7.903937654342314545e-01
3.535470707075989877e-06,7.000304402727701714e-01,5.321916067584583132e+00,7.905629385465964276e-01
3.545663395134058297e-06,7.000312582224624824e-01,5.326918816489816244e+00,7.907320464283742467e-01
3.555885468498484744e-06,7.000320780999825798e-01,5.331926120730012819e+00,7.909010890891785550e-01
3.566137011886493399e-06,7.000328999095075666e-01,5.336937980791792491e+00,7.910700665367578210e-01
3.576418110259545313e-06,7.000337236552232056e-01,5.341954397439840463e+00,7.912389787771054728e-01
3.586728848824043137e-06,7.000345493413244746e-01,5.346975371713476477e+00,7.914078258145309519e-01
3.597069313032039238e-06,7.000353769720153441e-01,5.352000904922896041e+00,7.915766076515868832e-01
3.607439588581948907e-06,7.000362065515088883e-01,5.357030998645113229e+00,7.917453242892253940e-01
3.617839761419231793e-06,7.000370380840269524e-01,5.362065654719553542e+00,7.919139757267501523e-01
3.628269917737149573e-06,7.000378715738005964e-01,5.367104875243339457e+00,7.920825619619655811e-01
3.638730143977449513e-06,7.000387070250696508e-01,5.372148662566206490e+00,7.922510829911111330e-01
3.649220526831088252e-06,7.000395444420832725e-01,5.377197019285064883e+00,7.924195388090105041e-01
3.659741153238950933e-06,7.000403838290991665e-01,5.382249948238208681e+00,7.925879294090467653e-01
3.670292110392571610e-06,7.000412251903843641e-01,5.387307452499133120e+00,7.927562547832387452e-01
3.680873485734855339e-06,7.000420685302145563e-01,5.392369535369979872e+00,7.929245149223298483e-01
3.691485366960803662e-06,7.000429138528745376e-01,5.397436200374570170e+00,7.930927098157827260e-01
3.702127842018240515e-06,7.000437611626582068e-01,5.402507451251042703e+00,7.932608394518716466e-01
3.712800999108541949e-06,7.000446104638679001e-01,5.407583291944064285e+00,7.934289038177464448e-01
3.723504926687366693e-06,7.000454617608152796e-01,5.412663726596615099e+00,7.935969028994769303e-01
3.734239713465389260e-06,7.000463150578207783e-01,5.417748759541327175e+00,7.937648366821061785e-01
3.745005448409034328e-06,7.000471703592135997e-01,5.422838395291377012e+00,7.939327051497357957e-01
3.755802220741217046e-06,7.000480276693318293e-01,5.427932638530903020e+00,7.941005082855774333e-01
3.766630119942077834e-06,7.000488869925637347e-01,5.433031506214001993e+00,7.942682460050463078e-01
3.777489235749728195e-06,7.000497483334386928e-01,5.438135054582534877e+00,7.944359180074638260e-01
3.788379658160992293e-06,7.000506116963159942e-01,5.443243287522377294e+00,7.946035242832696355e-01
3.799301477432160390e-06,7.000514770855407187e-01,5.448356202334814213e+00,7.947710648590202709e-01
3.810254784079707553e-06,7.000523445054676053e-01,5.453473796638285798e+00,7.949385397592365621e-01
3.821239668881089016e-06,7.000532139604610515e-01,5.458596068368075649e+00,7.951059490063503432e-01
3.832256222875459736e-06,7.000540854548951142e-01,5.463723015775751257e+00,7.952732926208092579e-01
3.843304537364442653e-06,7.000549589931533978e-01,5.468854637428377963e+00,7.954405706210181393e-01
3.854384703912877042e-06,7.000558345796291659e-01,5.473990932207501992e+00,7.956077830234704606e-01
3.865496814349585077e-06,7.000567122187254521e-01,5.479131899307882136e+00,7.957749298426630702e-01
3.876640960768127386e-06,7.000575919148548376e-01,5.484277538235969196e+00,7.959420110912258650e-01
3.887817235527568771e-06,7.000584736724394519e-01,5.489427848808125177e+00,7.961090267798667242e-01
3.899025731253244766e-06,7.000593574959114163e-01,5.494582831148574265e+00,7.962759769174798663e-01
3.910266540837526514e-06,7.000602433897120669e-01,5.499742485687071358e+00,7.964428615111351917e-01
3.921539757440590719e-06,7.000611313582927320e-01,5.504906813156291712e+00,7.966096805661297964e-01
3.932845474491196373e-06,7.000620214061142876e-01,5.510075814588923926e+00,7.967764340859986305e-01
3.944183785687452169e-06,7.000629135376472689e-01,5.515249491314451191e+00,7.969431220726015397e-01
3.955554784997598311e-06,7.000638077573716478e-01,5.520427844955634100e+00,7.971097445261001724e-01
3.966958566660783247e-06,7.000647040697774992e-01,5.525610877424665723e+00,7.972763014450787722e-01
3.978395225187843783e-06,7.000656024793641130e-01,5.530798590918990953e+00,7.974427928264784526e-01
3.989864855362091977e-06,7.000665029906406600e-01,5.535990987916795447e+00,7.976092186657623984e-01
4.001367552240102881e-06,7.000674056081258589e-01,5.541188071172139296e+00,7.977755789568288236e-01
4.012903411152476869e-06,7.000683103363478654e-01,5.546389843709721212e+00,7.979418736921655153e-01
4.024472527704673118e-06,7.000692171798448271e-01,5.551596308819302550e+00,7.981081028628729257e-01
4.036074997777769399e-06,7.000701261431641065e-01,5.556807470049712983e+00,7.982742664586393033e-01
4.047710917529270142e-06,7.000710372308629470e-01,5.562023331202495591e+00,7.984403644679005652e-01
4.059380383393897568e-06,7.000719504475079180e-01,5.567243896325130059e+00,7.986063968778118749e-01
4.071083492084393828e-06,7.000728657976754699e-01,5.572469169703856195e+00,7.987723636743346844e-01
4.082820340592321448e-06,7.000737832859511567e-01,5.577699155856067570e+00,7.989382648422811428e-01
4.094591026188868014e-06,7.000747029169923641e-01,5.582933876186893407e+00,7.991041002795569170e-01
4.106395646425653391e-06,7.000756246956054696e-01,5.588173390045970912e+00,7.992698696901250344e-01
4.118234299135532712e-06,7.000765486263941240e-01,5.593417700202246934e+00,7.994355730706566021e-01
4.130107082433415455e-06,7.000774747139538734e-01,5.598666804668342323e+00,7.996012104421375000e-01
4.142014094717072674e-06,7.000784029628899230e-01,5.603920701777123980e+00,7.997667818235907333e-01
4.153955434667952681e-06,7.000793333778178029e-01,5.609179390180708324e+00,7.999322872321918965e-01
4.165931201252002676e-06,7.000802659633631464e-01,5.614442868849208068e+00,8.000977266832070001e-01
4.177941493720485283e-06,7.000812007241620227e-01,5.619711137069222318e+00,8.002631001900866181e-01
4.189986411610802715e-06,7.000821376648601602e-01,5.624984194442063767e+00,8.004284077645031914e-01
4.202066054747320936e-06,7.000830767901139451e-01,5.630262040881716779e+00,8.005936494163208295e-01
4.214180523242208223e-06,7.000840181045896449e-01,5.635544676612511239e+00,8.007588251536859048e-01
4.226329917496224601e-06,7.000849616129637409e-01,5.640832102166489115e+00,8.009239349830128418e-01
4.238514338199613770e-06,7.000859073199230398e-01,5.646124318380516982e+00,8.010889789090516189e-01
4.250733886332894233e-06,7.000868552301642289e-01,5.651421326393041511e+00,8.012539569349481638e-01
4.262988663167711411e-06,7.000878053483944319e-01,5.656723127640559845e+00,8.014188690622194855e-01
4.275278770267676205e-06,7.000887576793307643e-01,5.662029723853749807e+00,8.015837152908122931e-01
4.287604309489201019e-06,7.000897122277005558e-01,5.667341117053273258e+00,8.017484956191687218e-01
4.299965382982353568e-06,7.000906689982413500e-01,5.672657309545227733e+00,8.019132100442671884e-01
4.312362093191693746e-06,7.000916279957005717e-01,5.677978303916245473e+00,8.020778585615957468e-01
4.324794542857128285e-06,7.000925892248361926e-01,5.683304103028232745e+00,8.022424411653119591e-01
4.337262835014762019e-06,7.000935526904158435e-01,5.688634710012724582e+00,8.024069578481629605e-01
4.349767072997749158e-06,7.000945183972175911e-01,5.693970128264858488e+00,8.025714086016471072e-01
4.362307360437152172e-06,7.000954863500293834e-01,5.699310361436957351e+00,8.027357934159535802e-01
4.374883801262798994e-06,7.000964565536496043e-01,5.704655413431691358e+00,8.029001122801293633e-01
4.387496499704146991e-06,7.000974290128861854e-01,5.710005288394835787e+00,8.030643651820028595e-01
4.400145560291141858e-06,7.000984037325576059e-01,5.715359990707584714e+00,8.032285521083188939e-01
4.412831087855089212e-06,7.000993807174920036e-01,5.720719524978438386e+00,8.033926730447902287e-01
4.425553187529521105e-06,7.001003599726134397e-01,5.726083921096051021e+00,8.035567278555397763e-01
4.438311964751074405e-06,7.001013415028628506e-01,5.731453211241418266e+00,8.037207163950004229e-01
4.451107525260331891e-06,7.001023253130779223e-01,5.736827394967463079e+00,8.038846386751554718e-01
4.463939975102752300e-06,7.001033114081067765e-01,5.742206472052098221e+00,8.040484947067465527e-01
4.476809420629510582e-06,7.001042997928078604e-01,5.747590442579289416e+00,8.042122844988401908e-01
4.489715968498389829e-06,7.001052904720503900e-01,5.752979306936130577e+00,8.043760080588899797e-01
4.502659725674667263e-06,7.001062834507137955e-01,5.758373065809609059e+00,8.045396653928023056e-01
4.515640799431996009e-06,7.001072787336881653e-01,5.763771720183046732e+00,8.047032565049505592e-01
4.528659297353298705e-06,7.001082763258739128e-01,5.769175271332221300e+00,8.048667813981644770e-01
4.541715327331657739e-06,7.001092762321821095e-01,5.774583720821139465e+00,8.050302400738349462e-01
4.554808997571206325e-06,7.001102784575341520e-01,5.779997070497473466e+00,8.051936325319211107e-01
4.567940416588031441e-06,7.001112830068618731e-01,5.785415322487634349e+00,8.053569587710107669e-01
4.581109693211067451e-06,7.001122898851075416e-01,5.790838479191482868e+00,8.055202187883345744e-01
4.594316936583000732e-06,7.001132990972239734e-01,5.796266543276654915e+00,8.056834125797998070e-01
4.607562256161173460e-06,7.001143106481741984e-01,5.801699517672511242e+00,8.058465401401253558e-01
4.620845761718491631e-06,7.001153245429316829e-01,5.807137405563674193e+00,8.060096014627351479e-01
4.634167563344334774e-06,7.001163407864804400e-01,5.812580210383169188e+00,8.061725965399624272e-01
4.647527771445464812e-06,7.001173593838145859e-01,5.818027935805129225e+00,8.063355253629840291e-01
4.660926496746948489e-06,7.001183803399385619e-01,5.823480585737085491e+00,8.064983879219305152e-01
4.674363850293077243e-06,7.001194036598673565e-01,5.828938164311796122e+00,8.066611842058915016e-01
4.687839943448251510e-06,7.001204293486260610e-01,5.834400675878617548e+00,8.068239142030400046e-01
4.701354887897964973e-06,7.001214574112499811e-01,5.839868124994437082e+00,8.069865779006022422e-01
4.714908795649685482e-06,7.001224878527847473e-01,5.845340516414086807e+00,8.071491752849624390e-01
4.728501779033797797e-06,7.001235206782859821e-01,5.850817855080283181e+00,8.073117063417196704e-01
4.742133950704531937e-06,7.001245558928239632e-01,5.856300147033334902e+00,8.074741710515702664e-01
4.755805423640899155e-06,7.001255935016856835e-01,5.861787446049288697e+00,8.076365691799090030e-01
4.769516311147623669e-06,7.001266335100482241e-01,5.867279778709918681e+00,8.077989006168806441e-01
4.783266726856088800e-06,7.001276759229684288e-01,5.872777141950019875e+00,8.079611653867608823e-01
4.797056784725272944e-06,7.001287207455145767e-01,5.878279533044941552e+00,8.081233635120295133e-01
4.810886599042694013e-06,7.001297679827660492e-01,5.883786949610344763e+00,8.082854950133189220e-01
4.824756284425362350e-06,7.001308176398135519e-01,5.889299389601715617e+00,8.084475599094496090e-01
4.838665955820723469e-06,7.001318697217587816e-01,5.894816851313636086e+00,8.086095582175083507e-01
4.852615728507615212e-06,7.001329242337149816e-01,5.900339333378811446e+00,8.087714899528180013e-01
4.866605718097222347e-06,7.001339811808064972e-01,5.905866834766822393e+00,8.089333551289801250e-01
4.880636040534033722e-06,7.001350405681689981e-01,5.911399354782624904e+00,8.090951537579016417e-01
4.894706812096802793e-06,7.001361024009491452e-01,5.916936893064763225e+00,8.092568858498552231e-01
4.908818149399514095e-06,7.001371666843051456e-01,5.922479449583306632e+00,8.094185514134117909e-01
4.922970169392356481e-06,7.001382334234061977e-01,5.928027024637486875e+00,8.095801504556092709e-01
4.937162989362654857e-06,7.001393026234329353e-01,5.933579618853022986e+00,8.097416829818566697e-01
4.951396726935899325e-06,7.001403742895772053e-01,5.939137233179167197e+00,8.099031489960655250e-01
4.965671500076683703e-06,7.001414484270418459e-01,5.944699868885392924e+00,8.100645485006037205e-01
4.979987427089689768e-06,7.001425250410411305e-01,5.950267527557778102e+00,8.102258814963700928e-01
4.994344626620670670e-06,7.001436041368005458e-01,5.955840211095028813e+00,8.103871479828512747e-01
5.008743217657430941e-06,7.001446857195565698e-01,5.961417921704171619e+00,8.105483479580950501e-01
5.023183319530816683e-06,7.001457697945571157e-01,5.967000661895873748e+00,8.107094814188027243e-01
5.037665051915699816e-06,7.001468563670609768e-01,5.972588434479397357e+00,8.108705483603735331e-01
5.052188534831975038e-06,7.001479454423383819e-01,5.978181242557169206e+00,8.110315487768708920e-01
5.066753888645550007e-06,7.001490370256705509e-01,5.983779089518966643e+00,8.111924826611360828e-01
5.081361234069344837e-06,7.001501311223498059e-01,5.989381979035687031e+00,8.113533500048308866e-01
5.096010692164294142e-06,7.001512277376795712e-01,5.994989915052723717e+00,8.115141507984482416e-01
5.110702384340346530e-06,7.001523268769744845e-01,6.000602901782891685e+00,8.116748850313406649e-01
5.125436432357474271e-06,7.001534285455601747e-01,6.006220943698939330e+00,8.118355526918339393e-01
5.140212958326681263e-06,7.001545327487731507e-01,6.011844045525596592e+00,8.119961537672182317e-01
5.155032084711013545e-06,7.001556394919682402e-01,6.017472213779046619e+00,8.121566882373105756e-01
5.169893934326576580e-06,7.001567487807631718e-01,6.023105508390892204e+00,8.123171558585866592e-01
5.184798630343562710e-06,7.001578606206262378e-01,6.028743956118363556e+00,8.124775565284387824e-01
5.199746296287229476e-06,7.001589750168986104e-01,6.034387554645521234e+00,8.126378902662629855e-01
5.214737056038987208e-06,7.001600919749328966e-01,6.040036302000646451e+00,8.127981570897837571e-01
5.229771033837381588e-06,7.001612115000936942e-01,6.045690196555284501e+00,8.129583570150149541e-01
5.244848354279137189e-06,7.001623335977574802e-01,6.051349237023030625e+00,8.131184900563610540e-01
5.259969142320188315e-06,7.001634582733122780e-01,6.057013422458049412e+00,8.132785562265958390e-01
5.275133523276713232e-06,7.001645855321582124e-01,6.062682752253307328e+00,8.134385555368783827e-01
5.290341622826174322e-06,7.001657153797072874e-01,6.068357226138522797e+00,8.135984879968241046e-01
5.305593567008362471e-06,7.001668478213829427e-01,6.074036844177816974e+00,8.137583536144976648e-01
5.320889482226433846e-06,7.001679828626209412e-01,6.079721606767054531e+00,8.139181523964786891e-01
5.336229495247965289e-06,7.001691205088683700e-01,6.085411514630877150e+00,8.140778843478351234e-01
5.351613733206002103e-06,7.001702607655845290e-01,6.091106568819403932e+00,8.142375494722351448e-01
5.367042323600110063e-06,7.001714036382403750e-01,6.096806770704603196e+00,8.143971477718707774e-01
5.382515394297434210e-06,7.001725491323185224e-01,6.102512121976309878e+00,8.145566792476213180e-01
5.398033073533758487e-06,7.001736972533135761e-01,6.108222624637905440e+00,8.147161438989893867e-01
5.413595489914566227e-06,7.001748480067317981e-01,6.113938281001615849e+00,8.148755417241702048e-01
5.429202772416109105e-06,7.001760013980912190e-01,6.119659093683442741e+00,8.150348727201031096e-01
5.444855050386473556e-06,7.001771574329215264e-01,6.125385065597707346e+00,8.151941368824715539e-01
5.460552453546667515e-06,7.001783161167642877e-01,6.131116199951202717e+00,8.153533342057990296e-01
5.476295111991645329e-06,7.001794774551727274e-01,6.136852500236913421e+00,8.155124646834295277e-01
5.492083156191456335e-06,7.001806414537115053e-01,6.142593970227359534e+00,8.156715283076039213e-01
5.507916716992283317e-06,7.001818081179573827e-01,6.148340613967474333e+00,8.158305250695168098e-01
5.523795925617534339e-06,7.001829774534983342e-01,6.154092435767039682e+00,8.159894549592934254e-01
5.539720913668930327e-06,7.001841494659343246e-01,6.159849440192691539e+00,8.161483179661264131e-01
5.555691813127601139e-06,7.001853241608764211e-01,6.165611632059432523e+00,8.163071140782598434e-01
5.571708756355170604e-06,7.001865015439758810e-01,6.171379022808464399e+00,8.164658432581131109e-01
5.587771876094862756e-06,7.001876816210593768e-01,6.177151661332549004e+00,8.166245053225953399e-01
5.603881305472595349e-06,7.001888643977849380e-01,6.182929556238092594e+00,8.167831002469743140e-01
5.620037177998085234e-06,7.001900498797819505e-01,6.188712707102578037e+00,8.169416280416754716e-01
5.636239627565954587e-06,7.001912380726913465e-01,6.194501113833488226e+00,8.171000887157067183e-01
5.652488788456843909e-06,7.001924289821667147e-01,6.200294776665329799e+00,8.172584822766086887e-01
5.668784795338518252e-06,7.001936226138736341e-01,6.206093696156327333e+00,8.174168087305719865e-01
5.685127783266989534e-06,7.001948189734900074e-01,6.211897873184779151e+00,8.175750680824265260e-01
5.701517887687631241e-06,7.001960180667055056e-01,6.217707308945070288e+00,8.177332603356610718e-01
5.717955244436305820e-06,7.001972198992222340e-01,6.223522004943327524e+00,8.178913854924729776e-01
5.734439989740485311e-06,7.001984244767543997e-01,6.229341962992707593e+00,8.180494435538356868e-01
5.750972260220383823e-06,7.001996318050281998e-01,6.235167185208308815e+00,8.182074345194472187e-01
5.767552192890099342e-06,7.002008418897820441e-01,6.240997674001694584e+00,8.183653583878793825e-01
5.784179925158704702e-06,7.002020547367661107e-01,6.246833432075008297e+00,8.185232151565138281e-01
5.800855594831454611e-06,7.002032703517430123e-01,6.252674462414701040e+00,8.186810048216273117e-01
5.817579340110882561e-06,7.002044887404869078e-01,6.258520768284816960e+00,8.188387273784538678e-01
5.834351299597955328e-06,7.002057099087842795e-01,6.264372353219846090e+00,8.189963828211794805e-01
5.851171612293225787e-06,7.002069338624332673e-01,6.270229221017149079e+00,8.191539711430095849e-01
5.868040417597980643e-06,7.002081606072443343e-01,6.276091375728899635e+00,8.193114923362063706e-01
5.884957855315398321e-06,7.002093901490393790e-01,6.281958821653575775e+00,8.194689463921278616e-01
5.901924065651706865e-06,7.002106224936522905e-01,6.287831563326963469e+00,8.196263333013149577e-01
5.918939189217345217e-06,7.002118576469288369e-01,6.293709605512660232e+00,8.197836530534523547e-01
5.936003367028131275e-06,7.002130956147264440e-01,6.299592953192074241e+00,8.199409056375088767e-01
5.953116740506424872e-06,7.002143364029143058e-01,6.305481611553897636e+00,8.200980910417179359e-01
5.970279451482308537e-06,7.002155800173732736e-01,6.311375585983051373e+00,8.202552092536645745e-01
5.987491642194753014e-06,7.002168264640901141e-01,6.317274899174944558e+00,8.204122601978749429e-01
6.004753455292804803e-06,7.002180757492864061e-01,6.323179614725113140e+00,8.205692436507376897e-01
6.022065033836761839e-06,7.002193278788558795e-01,6.329089734982255244e+00,8.207261596133452741e-01
6.039426521299377127e-06,7.002205828586729464e-01,6.335005256801904849e+00,8.208830081065787709e-01
6.056838061566992074e-06,7.002218406946252305e-01,6.340926177405107111e+00,8.210397891497311917e-01
6.074299798940810425e-06,7.002231013926133452e-01,6.346852494378066645e+00,8.211965027604861689e-01
6.091811878138037521e-06,7.002243649585508933e-01,6.352784205671484941e+00,8.213531489550067732e-01
6.109374444293096640e-06,7.002256313983645786e-01,6.358721309599670413e+00,8.215097277479159743e-01
6.126987642958830937e-06,7.002269007179942051e-01,6.364663804839350902e+00,8.216662391523197329e-01
6.144651620107708771e-06,7.002281729233926777e-01,6.370611690428224172e+00,8.218226831798354226e-01
6.162366522133034962e-06,7.002294480205258909e-01,6.376564965763199311e+00,8.219790598406415683e-01
6.180132495850162049e-06,7.002307260153727286e-01,6.382523630598349484e+00,8.221353691434352129e-01
6.197949688497709170e-06,7.002320069139252867e-01,6.388487685042551156e+00,8.222916110955758029e-01
6.215818247738780095e-06,7.002332907221886504e-01,6.394457129556803565e+00,8.224477857029750538e-01
6.233738321662188882e-06,7.002345774461808947e-01,6.400431964951218688e+00,8.226038929702159663e-01
6.251710058783688078e-06,7.002358670919329731e-01,6.406412192381674586e+00,8.227599329005776951e-01
6.269733608047194372e-06,7.002371596654890507e-01,6.412397813346121467e+00,8.229159054960195618e-01
6.287809118826031193e-06,7.002384551729062823e-01,6.418388829680526264e+00,8.230718107572467801e-01
6.305936740924157757e-06,7.002397536202547013e-01,6.424385243554446845e+00,8.232276486837371010e-01
6.324116624577417591e-06,7.002410550136172196e-01,6.430387057466226963e+00,8.233834192737887747e-01
6.342348920454781133e-06,7.002423593590897388e-01,6.436394274237805746e+00,8.235391225245116686e-01
6.360633779659593408e-06,7.002436666627811501e-01,6.442406897009114175e+00,8.236947584318894400e-01
6.378971353730826792e-06,7.002449769308131122e-01,6.448424929232067448e+00,8.238503269908381554e-01
6.397361794644351564e-06,7.002462901693201625e-01,6.454448374664129240e+00,8.240058281951938568e-01
6.415805254814141227e-06,7.002476063844496057e-01,6.460477237361424763e+00,8.241612620378013787e-01
6.434301887093614214e-06,7.002489255823616254e-01,6.466511521671439056e+00,8.243166285105090196e-01
6.452851844776851920e-06,7.002502477692290617e-01,6.472551232225219664e+00,8.244719276042307143e-01
6.471455281599876028e-06,7.002515729512376330e-01,6.478596373929113916e+00,8.246271593089957719e-01
6.490112351741927525e-06,7.002529011345854926e-01,6.484646951956030136e+00,8.247823236139772973e-01
6.508823209826743186e-06,7.002542323255952494e-01,6.490702990497340785e+00,8.249374204443480352e-01
6.527588010923836285e-06,7.002555665308658472e-01,6.496764558589078753e+00,8.250924495755231902e-01
6.546406910549781546e-06,7.002569037566162002e-01,6.502831659713495860e+00,8.252474110048044764e-01
6.565280064669506016e-06,7.002582440090419080e-01,6.508904291518955887e+00,8.254023047490228748e-01
6.584207629697579102e-06,7.002595872943524480e-01,6.514982452022962889e+00,8.255571308235118977e-01
6.603189762499511919e-06,7.002609336187709532e-01,6.521066139611020773e+00,8.257118892421537737e-01
6.622226620393054940e-06,7.002622829885344347e-01,6.527155353035211327e+00,8.258665800174593841e-01
6.641318361149499891e-06,7.002636354098932259e-01,6.533250091412467597e+00,8.260212031604776683e-01
6.660465142994994341e-06,7.002649908891118713e-01,6.539350354222559503e+00,8.261757586809572729e-01
6.679667124611844443e-06,7.002663494324683491e-01,6.545456141305749043e+00,8.263302465872506275e-01
6.698924465139835456e-06,7.002677110462544041e-01,6.551567452860130203e+00,8.264846668864187507e-01
6.718237324177564978e-06,7.002690757367755481e-01,6.557684289438647340e+00,8.266390195842170385e-01
6.737605861783706712e-06,7.002704435103509484e-01,6.563806651945735204e+00,8.267933046851627665e-01
6.757030238478421632e-06,7.002718143733132061e-01,6.569934541633659641e+00,8.269475221925119968e-01
6.776510615244633607e-06,7.002731883320090223e-01,6.576067960098447962e+00,8.271016721083199741e-01
6.796047153529376190e-06,7.002745653927984204e-01,6.582206909275467588e+00,8.272557544334784296e-01
6.815640015245132617e-06,7.002759455620549689e-01,6.588351391434612125e+00,8.274097691677440025e-01
6.835289362771175819e-06,7.002773288461662249e-01,6.594501409175101081e+00,8.275637163097186999e-01
6.854995358954914354e-06,7.002787152515328462e-01,6.600656965419861244e+00,8.277175958570026637e-01
6.874758167113242581e-06,7.002801047845693683e-01,6.606818063409490627e+00,8.278714078060769310e-01
6.894577951033895062e-06,7.002814974517036495e-01,6.612984706695803183e+00,8.280251521524668590e-01
6.914454874976801814e-06,7.002828932593770928e-01,6.619156899134914340e+00,8.281788288907172557e-01
6.934389103675451190e-06,7.002842922140445348e-01,6.625334644879881552e+00,8.283324380144030386e-01
6.954380802338254446e-06,7.002856943221741348e-01,6.631517948372879445e+00,8.284859795162535789e-01
6.974430136649915392e-06,7.002870995902477080e-01,6.637706814336882921e+00,8.286394533881171753e-01
6.994537272772804281e-06,7.002885080247600591e-01,6.643901247766867968e+00,8.287928596210161203e-01
7.014702377348332546e-06,7.002899196322194264e-01,6.650101253920500888e+00,8.289461982052106492e-01
7.034925617498336845e-06,7.002913344192870371e-01,6.656306863297515086e+00,8.290994690522914823e-01
7.055207160826459733e-06,7.002927523926956166e-01,6.662518117187245181e+00,8.292526720412176644e-01
7.075547175419546412e-06,7.002941735589564010e-01,6.668735015408915778e+00,8.294058071809153887e-01
7.095945829849041494e-06,7.002955979245923945e-01,6.674957557628471427e+00,8.295588744806359216e-01
7.116403293172340015e-06,7.002970254961402574e-01,6.681185743864848092e+00,8.297118739484137251e-01
7.136919734934264662e-06,7.002984562801510826e-01,6.687419574486666463e+00,8.298648055910469168e-01
7.157495325168420177e-06,7.002998902831898409e-01,6.693659050208514039e+00,8.300176694141701006e-01
7.178130234398614681e-06,7.003013275118356029e-01,6.699904172086891485e+00,8.301704654222383795e-01
7.198824633640271677e-06,7.003027679726816501e-01,6.706154941515783285e+00,8.303231936186055151e-01
7.219578694401848828e-06,7.003042116723348087e-01,6.712411360221830492e+00,8.304758540055097171e-01
7.240392588686260127e-06,7.003056586174163378e-01,6.718673430259113566e+00,8.306284465841375919e-01
7.261266488992300609e-06,7.003071088145610412e-01,6.724941154003523991e+00,8.307809713546330244e-01
7.282200568316072749e-06,7.003085622704180446e-01,6.731214534146715778e+00,8.309334283161557977e-01
