# xs, ys, ls, ks
4.312362093191693746e-06,8.000099763805827990e-01,2.085665980270293707e-01,3.883606241706548390e-02
4.324794542857128285e-06,8.000100812560889674e-01,2.087684126049845768e-01,3.884318364458819867e-02
4.337262835014762019e-06,8.000101863798083635e-01,2.089704183334299969e-01,3.885030236577768914e-02
4.349767072997749158e-06,8.000102917522846635e-01,2.091726152785518267e-01,3.885741858083902045e-02
4.362307360437152172e-06,8.000103973740632091e-01,2.093750035173927715e-01,3.886453228990005559e-02
4.374883801262798994e-06,8.000105032456900078e-01,2.095775831376785470e-01,3.887164349301314159e-02
4.387496499704146991e-06,8.000106093677128438e-01,2.097803542376311947e-01,3.887875219015811401e-02
4.400145560291141858e-06,8.000107157406800562e-01,2.099833169257678822e-01,3.888585838124344884e-02
4.412831087855089212e-06,8.000108223651417605e-01,2.101864713206857416e-01,3.889296206610928786e-02
4.425553187529521105e-06,8.000109292416488493e-01,2.103898175508314428e-01,3.890006324452936759e-02
4.438311964751074405e-06,8.000110363707535477e-01,2.105933557542557788e-01,3.890716191621369779e-02
4.451107525260331891e-06,8.000111437530093017e-01,2.107970860783520139e-01,3.891425808081099696e-02
4.463939975102752300e-06,8.000112513889707788e-01,2.110010086795792161e-01,3.892135173791112096e-02
4.476809420629510582e-06,8.000113592791936457e-01,2.112051237231677425e-01,3.892844288704773448e-02
4.489715968498389829e-06,8.000114674242350121e-01,2.114094313828084049e-01,3.893553152770139886e-02
4.502659725674667263e-06,8.000115758246528763e-01,2.116139318403240377e-01,3.894261765930163988e-02
4.515640799431996009e-06,8.000116844810066796e-01,2.118186252853228035e-01,3.894970128123065312e-02
4.528659297353298705e-06,8.000117933938569736e-01,2.120235119148335123e-01,3.895678239282573951e-02
4.541715327331657739e-06,8.000119025637651982e-01,2.122285919329217341e-01,3.896386099338233072e-02
4.554808997571206325e-06,8.000120119912966787e-01,2.124338657531890384e-01,3.897093708085956620e-02
4.567940416588031441e-06,8.000121216770370580e-01,2.126393356366865495e-01,3.897801064144458538e-02
4.581109693211067451e-06,8.000122316215542151e-01,2.128450020779961149e-01,3.898508167270436919e-02
4.594316936583000732e-06,8.000123418254111440e-01,2.130508649860700099e-01,3.899215017594601790e-02
4.607562256161173460e-06,8.000124522891718382e-01,2.132569242826918010e-01,3.899921615237985500e-02
4.620845761718491631e-06,8.000125630134017340e-01,2.134631799024642729e-01,3.900627960312069015e-02
4.634167563344334774e-06,8.000126739986673785e-01,2.136696317927880839e-01,3.901334052918890849e-02
4.647527771445464812e-06,8.000127852455366506e-01,2.138762799138307358e-01,3.902039893151190014e-02
4.660926496746948489e-06,8.000128967545789838e-01,2.140831242384864663e-01,3.902745481092498303e-02
4.674363850293077243e-06,8.000130085263645885e-01,2.142901647523253461e-01,3.903450816817348457e-02
4.687839943448251510e-06,8.000131205614654517e-01,2.144974014535319107e-01,3.904155900391336614e-02
4.701354887897964973e-06,8.000132328604543375e-01,2.147048343528344672e-01,3.904860731871329788e-02
4.714908795649685482e-06,8.000133454239057862e-01,2.149124634734216055e-01,3.905565311305598392e-02
4.728501779033797797e-06,8.000134582523953375e-01,2.151202888508483291e-01,3.906269638733982086e-02
4.742133950704531937e-06,8.000135713464998632e-01,2.153283105329302227e-01,3.906973714188038960e-02
4.755805423640899155e-06,8.000136847067975676e-01,2.155365285796256858e-01,3.907677537691236352e-02
4.769516311147623669e-06,8.000137983338676539e-01,2.157449430629053977e-01,3.908381109259120856e-02
4.783266726856088800e-06,8.000139122282911019e-01,2.159535540666092934e-01,3.909084428899515379e-02
4.797056784725272944e-06,8.000140263906498905e-01,2.161623616862903829e-01,3.909787496612662089e-02
4.810886599042694013e-06,8.000141408215271088e-01,2.163713660290444152e-01,3.910490312391507600e-02
4.824756284425362350e-06,8.000142555215074003e-01,2.165805672133265802e-01,3.911192876221807752e-02
4.838665955820723469e-06,8.000143704911766296e-01,2.167899653687527795e-01,3.911895188082393365e-02
4.852615728507615212e-06,8.000144857311219937e-01,2.169995606358868234e-01,3.912597247945385354e-02
4.866605718097222347e-06,8.000146012419316888e-01,2.172093531660122256e-01,3.913299055776397334e-02
4.880636040534033722e-06,8.000147170241954653e-01,2.174193431208883143e-01,3.914000611534768082e-02
4.894706812096802793e-06,8.000148330785041839e-01,2.176295306724901346e-01,3.914701915173814106e-02
4.908818149399514095e-06,8.000149494054501487e-01,2.178399160027323644e-01,3.915402966641044757e-02
4.922970169392356481e-06,8.000150660056268848e-01,2.180504993031756600e-01,3.916103765878465454e-02
4.937162989362654857e-06,8.000151828796290276e-01,2.182612807747154327e-01,3.916804312822775441e-02
4.951396726935899325e-06,8.000153000280626481e-01,2.184722615032053950e-01,3.917504606885058305e-02
4.965671500076683703e-06,8.000154174515483607e-01,2.186834437100262929e-01,3.918204646809003711e-02
4.979987427089689768e-06,8.000155351506823553e-01,2.188948274267269734e-01,3.918904432645704816e-02
4.994344626620670670e-06,8.000156531260605997e-01,2.191064125951786012e-01,3.919603964498406118e-02
5.008743217657430941e-06,8.000157713782808377e-01,2.193181991702173039e-01,3.920303242461442572e-02
5.023183319530816683e-06,8.000158899079419239e-01,2.195301871196017052e-01,3.921002266620348536e-02
5.037665051915699816e-06,8.000160087156442668e-01,2.197423764239606059e-01,3.921701037052033323e-02
5.052188534831975038e-06,8.000161278019893851e-01,2.199547670767295349e-01,3.922399553824882507e-02
5.066753888645550007e-06,8.000162471675803522e-01,2.201673590840768635e-01,3.923097816998930010e-02
5.081361234069344837e-06,8.000163668130214623e-01,2.203801524648181243e-01,3.923795826625989247e-02
5.096010692164294142e-06,8.000164867389182310e-01,2.205931472503193103e-01,3.924493582749803700e-02
5.110702384340346530e-06,8.000166069458779505e-01,2.208063434843874073e-01,3.925191085406242592e-02
5.125436432357474271e-06,8.000167274345089119e-01,2.210197412231494907e-01,3.925888334623402892e-02
5.140212958326681263e-06,8.000168482054208496e-01,2.212333405349182491e-01,3.926585330421855646e-02
5.155032084711013545e-06,8.000169692592248305e-01,2.214471415000449639e-01,3.927282072814781283e-02
5.169893934326576580e-06,8.000170905965333645e-01,2.216611442107587759e-01,3.927978561808145863e-02
5.184798630343562710e-06,8.000172122179601830e-01,2.218753487709923256e-01,3.928674797400903002e-02
5.199746296287229476e-06,8.000173341241203495e-01,2.220897552961922650e-01,3.929370779585215218e-02
5.214737056038987208e-06,8.000174563156305929e-01,2.223043639131165872e-01,3.930066508346613530e-02
5.229771033837381588e-06,8.000175787931084193e-01,2.225191747596155234e-01,3.930761983664209785e-02
5.244848354279137189e-06,8.000177015571733330e-01,2.227341879843973138e-01,3.931457205510956177e-02
5.259969142320188315e-06,8.000178246084456157e-01,2.229494037467780743e-01,3.932152173853820099e-02
5.275133523276713232e-06,8.000179479475472144e-01,2.231648222164153983e-01,3.932846888654015910e-02
5.290341622826174322e-06,8.000180715751014082e-01,2.233804435730245008e-01,3.933541349867265141e-02
5.305593567008362471e-06,8.000181954917328087e-01,2.235962680060777918e-01,3.934235557444015763e-02
5.320889482226433846e-06,8.000183196980670264e-01,2.238122957144857983e-01,3.934929511329696150e-02
5.336229495247965289e-06,8.000184441947326697e-01,2.240285270113463179e-01,3.935623211406578253e-02
5.351613733206002103e-06,8.000185689823747781e-01,2.242449636663409185e-01,3.936316656750778187e-02
5.367042323600110063e-06,8.000186940616267339e-01,2.244616062411569357e-01,3.937009847115409411e-02
5.382515394297434210e-06,8.000188194331171454e-01,2.246784547391638687e-01,3.937702782563741455e-02
5.398033073533758487e-06,8.000189450974761751e-01,2.248955091762162017e-01,3.938395463151295184e-02
5.413595489914566227e-06,8.000190710553352069e-01,2.251127695805419660e-01,3.939087888926000314e-02
5.429202772416109105e-06,8.000191973073270679e-01,2.253302359926193099e-01,3.939780059928373740e-02
5.444855050386473556e-06,8.000193238540860285e-01,2.255479084650403032e-01,3.940471976191658315e-02
5.460552453546667515e-06,8.000194506962478025e-01,2.257657870623609730e-01,3.941163637742033099e-02
5.476295111991645329e-06,8.000195778344494357e-01,2.259838718609376851e-01,3.941855044598750052e-02
5.492083156191456335e-06,8.000197052693293065e-01,2.262021629487509233e-01,3.942546196774334571e-02
5.507916716992283317e-06,8.000198330015273473e-01,2.264206604252125832e-01,3.943237094274766597e-02
5.523795925617534339e-06,8.000199610316846011e-01,2.266393644009598307e-01,3.943927737099690856e-02
5.539720913668930327e-06,8.000200893604438868e-01,2.268582749976331414e-01,3.944618125242609769e-02
5.555691813127601139e-06,8.000202179884490228e-01,2.270773923476388512e-01,3.945308258691077735e-02
5.571708756355170604e-06,8.000203469163456038e-01,2.272967165938952760e-01,3.945998137426935670e-02
5.587771876094862756e-06,8.000204761447803348e-01,2.275162478895627338e-01,3.946687761426503210e-02
5.603881305472595349e-06,8.000206056744012528e-01,2.277359863977558296e-01,3.947377130660827127e-02
5.620037177998085234e-06,8.000207355058580605e-01,2.279559322912388386e-01,3.948066245095903370e-02
5.636239627565954587e-06,8.000208656398015705e-01,2.281760857521027974e-01,3.948755104692918544e-02
5.652488788456843909e-06,8.000209960768841500e-01,2.283964469714239442e-01,3.949443709408483050e-02
5.668784795338518252e-06,8.000211268177594981e-01,2.286170161489035346e-01,3.950132059194908646e-02
5.685127783266989534e-06,8.000212578630826465e-01,2.288377934924877843e-01,3.950820154000434653e-02
5.701517887687631241e-06,8.000213892135098481e-01,2.290587792179679671e-01,3.951507993769521471e-02
5.717955244436305820e-06,8.000215208696990210e-01,2.292799735485599455e-01,3.952195578443101764e-02
5.734439989740485311e-06,8.000216528323206289e-01,2.295013775471481943e-01,3.952882907525842593e-02
5.750972260220383823e-06,8.000217851020617887e-01,2.297229934430481957e-01,3.953569979922536698e-02
5.767552192890099342e-06,8.000219176795810849e-01,2.299448212467084529e-01,3.954256795697155130e-02
5.784179925158704702e-06,8.000220505655369907e-01,2.301668608655938475e-01,3.954943354965987506e-02
5.800855594831454611e-06,8.000221837605893116e-01,2.303891122209834053e-01,3.955629657836817054e-02
5.817579340110882561e-06,8.000223172653994075e-01,2.306115752479537262e-01,3.956315704409035100e-02
5.834351299597955328e-06,8.000224510806301925e-01,2.308342498953523392e-01,3.957001494773732669e-02
5.851171612293225787e-06,8.000225852069461352e-01,2.310571361257611200e-01,3.957687029013865626e-02
5.868040417597980643e-06,8.000227196450129252e-01,2.312802339154491904e-01,3.958372307204335860e-02
5.884957855315398321e-06,8.000228543954981397e-01,2.315035432543148253e-01,3.959057329412128678e-02
5.901924065651706865e-06,8.000229894590704660e-01,2.317270641458157032e-01,3.959742095696474479e-02
5.918939189217345217e-06,8.000231248364004788e-01,2.319507966068880822e-01,3.960426606108947978e-02
5.936003367028131275e-06,8.000232605281599740e-01,2.321747406678536518e-01,3.961110860693627111e-02
5.953116740506424872e-06,8.000233965350223020e-01,2.323988963723142287e-01,3.961794859487254017e-02
5.970279451482308537e-06,8.000235328576623672e-01,2.326232637770333511e-01,3.962478602519350218e-02
5.987491642194753014e-06,8.000236694967565176e-01,2.328478429518051895e-01,3.963162089812412303e-02
6.004753455292804803e-06,8.000238064529826554e-01,2.330726339793097457e-01,3.963845321382068743e-02
6.022065033836761839e-06,8.000239437270201259e-01,2.332976369549540629e-01,3.964528297237211035e-02
6.039426521299377127e-06,8.000240813195499401e-01,2.335228519866994479e-01,3.965211017380224773e-02
6.056838061566992074e-06,8.000242192312542189e-01,2.337482791948728988e-01,3.965893481807120785e-02
6.074299798940810425e-06,8.000243574628170817e-01,2.339739187119653785e-01,3.966575690507747470e-02
6.091811878138037521e-06,8.000244960149236473e-01,2.341997706824123782e-01,3.967257643465960798e-02
6.109374444293096640e-06,8.000246348882609215e-01,2.344258352623595498e-01,3.967939340659824149e-02
6.126987642958830937e-06,8.000247740835171317e-01,2.346521126194117957e-01,3.968620782061833829e-02
6.144651620107708771e-06,8.000249136013820594e-01,2.348786029323648994e-01,3.969301967639086992e-02
6.162366522133034962e-06,8.000250534425471516e-01,2.351053063909201712e-01,3.969982897353528661e-02
6.180132495850162049e-06,8.000251936077050763e-01,2.353322231953810240e-01,3.970663571162141858e-02
6.197949688497709170e-06,8.000253340975501670e-01,2.355593535563311747e-01,3.971343989017202952e-02
6.215818247738780095e-06,8.000254749127783116e-01,2.357866977057470059e-01,3.972024150860953978e-02
6.233738321662188882e-06,8.000256160541148187e-01,2.360142577936117092e-01,3.972704055713918714e-02
6.251710058783688078e-06,8.000257575222752271e-01,2.362420352363623632e-01,3.973383702958837443e-02
6.269733608047194372e-06,8.000258993179549805e-01,2.364700299627375268e-01,3.974063092696389354e-02
6.287809118826031193e-06,8.000260414418508548e-01,2.366982419154620709e-01,3.974742225019382846e-02
6.305936740924157757e-06,8.000261838946610693e-01,2.369266710512090979e-01,3.975421100012813125e-02
6.324116624577417591e-06,8.000263266770858417e-01,2.371553173405508141e-01,3.976099717754038448e-02
6.342348920454781133e-06,8.000264697898264998e-01,2.373841807678986615e-01,3.976778078312857845e-02
6.360633779659593408e-06,8.000266132335862590e-01,2.376132613314313746e-01,3.977456181751674869e-02
6.378971353730826792e-06,8.000267570090697777e-01,2.378425590430116310e-01,3.978134028125602378e-02
6.397361794644351564e-06,8.000269011169833799e-01,2.380720739280903497e-01,3.978811617482624213e-02
6.415805254814141227e-06,8.000270455580350548e-01,2.383018060255975290e-01,3.979488949863727726e-02
6.434301887093614214e-06,8.000271903329341239e-01,2.385317553878219254e-01,3.980166025303037008e-02
6.452851844776851920e-06,8.000273354423916849e-01,2.387619220802754683e-01,3.980842843827980121e-02
6.471455281599876028e-06,8.000274808871202792e-01,2.389923061815447392e-01,3.981519405459457706e-02
6.490112351741927525e-06,8.000276266678341131e-01,2.392229077831281581e-01,3.982195710211972051e-02
6.508823209826743186e-06,8.000277727852490584e-01,2.394537269892584308e-01,3.982871758093821379e-02
6.527588010923836285e-06,8.000279192400824302e-01,2.396847639167099531e-01,3.983547549107267077e-02
6.546406910549781546e-06,8.000280660330530980e-01,2.399160186945907824e-01,3.984223083248691205e-02
6.565280064669506016e-06,8.000282131648815964e-01,2.401474914641185676e-01,3.984898360508800502e-02
6.584207629697579102e-06,8.000283606362901256e-01,2.403791823783800186e-01,3.985573380872812349e-02
6.603189762499511919e-06,8.000285084480021069e-01,2.406110916020739454e-01,3.986248144320638648e-02
6.622226620393054940e-06,8.000286566007428490e-01,2.408432193112361730e-01,3.986922650827078723e-02
6.641318361149499891e-06,8.000288050952392149e-01,2.410755656929475799e-01,3.987596900362049696e-02
6.660465142994994341e-06,8.000289539322193999e-01,2.413081309450228196e-01,3.988270892890757174e-02
6.679667124611844443e-06,8.000291031124134866e-01,2.415409152756810840e-01,3.988944628373960327e-02
6.698924465139835456e-06,8.000292526365526680e-01,2.417739189031971048e-01,3.989618106768135636e-02
6.718237324177564978e-06,8.000294025053765745e-01,2.420071425158663858e-01,3.990291327819824735e-02
6.737605861783706712e-06,8.000295527196421563e-01,2.422405880294674352e-01,3.990964290730646125e-02
6.757030238478421632e-06,8.000297032800846031e-01,2.424742556247656278e-01,3.991636995482828604e-02
6.776510615244633607e-06,8.000298541874381053e-01,2.427081453104215913e-01,3.992309442135030806e-02
6.796047153529376190e-06,8.000300054424384077e-01,2.429422571085058102e-01,3.992981630739216720e-02
6.815640015245132617e-06,8.000301570458229206e-01,2.431765910543753073e-01,3.993653561340768793e-02
6.835289362771175819e-06,8.000303089983308302e-01,2.434111471965362816e-01,3.994325233978661405e-02
6.854995358954914354e-06,8.000304613007026555e-01,2.436459255964933401e-01,3.994996648685614216e-02
6.874758167113242581e-06,8.000306139536808026e-01,2.438809263285837969e-01,3.995667805488215679e-02
6.894577951033895062e-06,8.000307669580092318e-01,2.441161494797977338e-01,3.996338704407122189e-02
6.914454874976801814e-06,8.000309203144334580e-01,2.443515951495826566e-01,3.997009345457200324e-02
6.934389103675451190e-06,8.000310740237007723e-01,2.445872634496321918e-01,3.997679728647685754e-02
6.954380802338254446e-06,8.000312280865599091e-01,2.448231545036591572e-01,3.998349853982398339e-02
6.974430136649915392e-06,8.000313825037613791e-01,2.450592684471517846e-01,3.999019721459888543e-02
6.994537272772804281e-06,8.000315372760571364e-01,2.452956054271128727e-01,3.999689331073626869e-02
7.014702377348332546e-06,8.000316924042010225e-01,2.455321656017817877e-01,4.000358682812205080e-02
7.034925617498336845e-06,8.000318478889483220e-01,2.457689491403380055e-01,4.001027776659532575e-02
7.055207160826459733e-06,8.000320037310557630e-01,2.460059562225861973e-01,4.001696612595009167e-02
7.075547175419546412e-06,8.000321599312819609e-01,2.462431870386228572e-01,4.002365190593785982e-02
7.095945829849041494e-06,8.000323164903869744e-01,2.464806417884828349e-01,4.003033510626918812e-02
7.116403293172340015e-06,8.000324734091326384e-01,2.467183206817654684e-01,4.003701572661629710e-02
7.136919734934264662e-06,8.000326306882820093e-01,2.469562239372415091e-01,4.004369376661490176e-02
7.157495325168420177e-06,8.000327883286001418e-01,2.471943517824374548e-01,4.005036922586694553e-02
7.178130234398614681e-06,8.000329463308535338e-01,2.474327044531987319e-01,4.005704210394256393e-02
7.198824633640271677e-06,8.000331046958100156e-01,2.476712821942583798e-01,4.006371240037853027e-02
7.219578694401848828e-06,8.000332634242688368e-01,2.479100869967354737e-01,4.007038010743822765e-02
7.240392588686260127e-06,8.000334225170232516e-01,2.481491204398854622e-01,4.007704521918418333e-02
7.261266488992300609e-06,8.000335819748394250e-01,2.483883824142870400e-01,4.008370773674239246e-02
7.282200568316072749e-06,8.000337417984851873e-01,2.486278728254019688e-01,4.009036766116437500e-02
