3.1623e-06,3.2251e-05,0.88389,1.026,0.79228
3.1714e-06,3.2227e-05,0.88472,1.026,0.79229
3.1805e-06,3.2251e-05,0.88555,1.026,0.79231
3.1897e-06,3.2275e-05,0.88637,1.026,0.79232
3.1989e-06,3.2298e-05,0.8872,1.026,0.79233
3.2081e-06,3.2322e-05,0.88803,1.026,0.79235
3.2174e-06,3.2346e-05,0.88887,1.0261,0.79236
3.2266e-06,3.237e-05,0.8897,1.0261,0.79238
3.2359e-06,3.2394e-05,0.89053,1.0261,0.79239
3.2453e-06,3.2417e-05,0.89136,1.0261,0.79241
3.2546e-06,3.2441e-05,0.8922,1.0261,0.79242
3.264e-06,3.2465e-05,0.89303,1.0261,0.79244
3.2734e-06,3.2489e-05,0.89387,1.0261,0.79245
3.2829e-06,3.2513e-05,0.8947,1.0262,0.79247
3.2923e-06,3.2537e-05,0.89554,1.0262,0.79248
3.3018e-06,3.2561e-05,0.89638,1.0262,0.7925
3.3113e-06,3.2585e-05,0.89722,1.0262,0.79251
3.3209e-06,3.261e-05,0.89806,1.0262,0.79253
3.3305e-06,3.2634e-05,0.8989,1.0262,0.79254
3.3401e-06,3.2658e-05,0.89974,1.0262,0.79256
3.3497e-06,3.2682e-05,0.90058,1.0263,0.79257
3.3593e-06,3.2706e-05,0.90143,1.0263,0.79259
3.369e-06,3.273e-05,0.90227,1.0263,0.7926
3.3787e-06,3.2755e-05,0.90311,1.0263,0.79262
3.3885e-06,3.2779e-05,0.90396,1.0263,0.79263
3.3982e-06,3.2803e-05,0.90481,1.0263,0.79265
3.408e-06,3.2828e-05,0.90565,1.0263,0.79266
3.4179e-06,3.2852e-05,0.9065,1.0264,0.79268
3.4277e-06,3.2877e-05,0.90735,1.0264,0.79269
3.4376e-06,3.2901e-05,0.9082,1.0264,0.79271
3.4475e-06,3.2925e-05,0.90905,1.0264,0.79272
3.4575e-06,3.295e-05,0.9099,1.0264,0.79274
3.4674e-06,3.2975e-05,0.91075,1.0264,0.79275
3.4774e-06,3.2999e-05,0.9116,1.0264,0.79277
3.4874e-06,3.3024e-05,0.91246,1.0265,0.79278
3.4975e-06,3.3048e-05,0.91331,1.0265,0.7928
3.5076e-06,3.3073e-05,0.91417,1.0265,0.79281
3.5177e-06,3.3098e-05,0.91502,1.0265,0.79283
3.5278e-06,3.3122e-05,0.91588,1.0265,0.79284
3.538e-06,3.3147e-05,0.91674,1.0265,0.79286
3.5482e-06,3.3172e-05,0.91759,1.0265,0.79287
3.5584e-06,3.3197e-05,0.91845,1.0266,0.79289
3.5687e-06,3.3221e-05,0.91931,1.0266,0.7929
3.579e-06,3.3246e-05,0.92017,1.0266,0.79292
3.5893e-06,3.3271e-05,0.92104,1.0266,0.79294
3.5996e-06,3.3296e-05,0.9219,1.0266,0.79295
3.61e-06,3.3321e-05,0.92276,1.0266,0.79297
3.6204e-06,3.3346e-05,0.92363,1.0266,0.79298
3.6309e-06,3.3371e-05,0.92449,1.0267,0.793
3.6413e-06,3.3396e-05,0.92536,1.0267,0.79301
3.6518e-06,3.3421e-05,0.92622,1.0267,0.79303
3.6624e-06,3.3446e-05,0.92709,1.0267,0.79304
3.6729e-06,3.3471e-05,0.92796,1.0267,0.79306
3.6835e-06,3.3496e-05,0.92883,1.0267,0.79307
3.6941e-06,3.3521e-05,0.9297,1.0267,0.79309
3.7048e-06,3.3547e-05,0.93057,1.0268,0.7931
3.7155e-06,3.3572e-05,0.93144,1.0268,0.79312
3.7262e-06,3.3597e-05,0.93231,1.0268,0.79314
3.7369e-06,3.3622e-05,0.93318,1.0268,0.79315
3.7477e-06,3.3648e-05,0.93406,1.0268,0.79317
3.7585e-06,3.3673e-05,0.93493,1.0268,0.79318
3.7693e-06,3.3698e-05,0.93581,1.0268,0.7932
3.7802e-06,3.3724e-05,0.93668,1.0269,0.79321
3.7911e-06,3.3749e-05,0.93756,1.0269,0.79323
3.802e-06,3.3775e-05,0.93844,1.0269,0.79324
3.813e-06,3.38e-05,0.93932,1.0269,0.79326
3.824e-06,3.3826e-05,0.9402,1.0269,0.79328
3.835e-06,3.3851e-05,0.94108,1.0269,0.79329
3.846e-06,3.3877e-05,0.94196,1.0269,0.79331
3.8571e-06,3.3902e-05,0.94284,1.027,0.79332
3.8683e-06,3.3928e-05,0.94373,1.027,0.79334
3.8794e-06,3.3954e-05,0.94461,1.027,0.79335
3.8906e-06,3.3979e-05,0.94549,1.027,0.79337
3.9018e-06,3.4005e-05,0.94638,1.027,0.79339
3.9131e-06,3.4031e-05,0.94727,1.027,0.7934
3.9243e-06,3.4057e-05,0.94815,1.0271,0.79342
3.9356e-06,3.4082e-05,0.94904,1.0271,0.79343
3.947e-06,3.4108e-05,0.94993,1.0271,0.79345
3.9584e-06,3.4134e-05,0.95082,1.0271,0.79346
3.9698e-06,3.416e-05,0.95171,1.0271,0.79348
3.9812e-06,3.4186e-05,0.9526,1.0271,0.7935
3.9927e-06,3.4212e-05,0.9535,1.0271,0.79351
4.0042e-06,3.4238e-05,0.95439,1.0272,0.79353
4.0158e-06,3.4264e-05,0.95528,1.0272,0.79354
4.0273e-06,3.429e-05,0.95618,1.0272,0.79356
4.0389e-06,3.4316e-05,0.95707,1.0272,0.79357
4.0506e-06,3.4342e-05,0.95797,1.0272,0.79359
4.0623e-06,3.4368e-05,0.95887,1.0272,0.79361
4.074e-06,3.4394e-05,0.95977,1.0272,0.79362
4.0857e-06,3.4421e-05,0.96066,1.0273,0.79364
4.0975e-06,3.4447e-05,0.96156,1.0273,0.79365
4.1093e-06,3.4473e-05,0.96247,1.0273,0.79367
4.1212e-06,3.4499e-05,0.96337,1.0273,0.79369
4.133e-06,3.4526e-05,0.96427,1.0273,0.7937
4.145e-06,3.4552e-05,0.96517,1.0273,0.79372
4.1569e-06,3.4578e-05,0.96608,1.0273,0.79373
4.1689e-06,3.4605e-05,0.96698,1.0274,0.79375
4.1809e-06,3.4631e-05,0.96789,1.0274,0.79377
4.193e-06,3.4658e-05,0.9688,1.0274,0.79378
4.205e-06,3.4684e-05,0.9697,1.0274,0.7938
4.2172e-06,3.4711e-05,0.97061,1.0274,0.79381
4.2293e-06,3.4737e-05,0.97152,1.0274,0.79383
4.2415e-06,3.4764e-05,0.97243,1.0275,0.79385
4.2537e-06,3.479e-05,0.97334,1.0275,0.79386
4.266e-06,3.4817e-05,0.97426,1.0275,0.79388
4.2783e-06,3.4844e-05,0.97517,1.0275,0.7939
4.2906e-06,3.487e-05,0.97608,1.0275,0.79391
4.303e-06,3.4897e-05,0.977,1.0275,0.79393
4.3154e-06,3.4924e-05,0.97791,1.0275,0.79394
4.3279e-06,3.4951e-05,0.97883,1.0276,0.79396
4.3403e-06,3.4977e-05,0.97975,1.0276,0.79398
4.3528e-06,3.5004e-05,0.98066,1.0276,0.79399
4.3654e-06,3.5031e-05,0.98158,1.0276,0.79401
4.378e-06,3.5058e-05,0.9825,1.0276,0.79403
4.3906e-06,3.5085e-05,0.98342,1.0276,0.79404
4.4033e-06,3.5112e-05,0.98435,1.0277,0.79406
4.416e-06,3.5139e-05,0.98527,1.0277,0.79407
4.4287e-06,3.5166e-05,0.98619,1.0277,0.79409
4.4414e-06,3.5193e-05,0.98712,1.0277,0.79411
4.4543e-06,3.522e-05,0.98804,1.0277,0.79412
4.4671e-06,3.5247e-05,0.98897,1.0277,0.79414
4.48e-06,3.5274e-05,0.98989,1.0277,0.79416
4.4929e-06,3.5302e-05,0.99082,1.0278,0.79417
4.5058e-06,3.5329e-05,0.99175,1.0278,0.79419
4.5188e-06,3.5356e-05,0.99268,1.0278,0.79421
4.5319e-06,3.5383e-05,0.99361,1.0278,0.79422
4.5449e-06,3.5411e-05,0.99454,1.0278,0.79424
4.558e-06,3.5438e-05,0.99547,1.0278,0.79426
4.5712e-06,3.5465e-05,0.99641,1.0279,0.79427
4.5843e-06,3.5493e-05,0.99734,1.0279,0.79429
4.5976e-06,3.552e-05,0.99828,1.0279,0.79431
4.6108e-06,3.5548e-05,0.99921,1.0279,0.79432
4.6241e-06,3.5575e-05,1.0001,1.0279,0.79434
4.6374e-06,3.5603e-05,1.0011,1.0279,0.79436
4.6508e-06,3.563e-05,1.002,1.0279,0.79437
4.6642e-06,3.5658e-05,1.003,1.028,0.79439
4.6777e-06,3.5685e-05,1.0039,1.028,0.79441
4.6911e-06,3.5713e-05,1.0048,1.028,0.79442
4.7047e-06,3.5741e-05,1.0058,1.028,0.79444
4.7182e-06,3.5768e-05,1.0067,1.028,0.79446
4.7318e-06,3.5796e-05,1.0077,1.028,0.79447
4.7455e-06,3.5824e-05,1.0086,1.0281,0.79449
4.7592e-06,3.5852e-05,1.0096,1.0281,0.79451
4.7729e-06,3.5879e-05,1.0105,1.0281,0.79452
4.7866e-06,3.5907e-05,1.0115,1.0281,0.79454
4.8004e-06,3.5935e-05,1.0124,1.0281,0.79456
4.8143e-06,3.5963e-05,1.0134,1.0281,0.79457
4.8281e-06,3.5991e-05,1.0143,1.0282,0.79459
4.8421e-06,3.6019e-05,1.0153,1.0282,0.79461
4.856e-06,3.6047e-05,1.0162,1.0282,0.79462
4.87e-06,3.6075e-05,1.0172,1.0282,0.79464
4.8841e-06,3.6103e-05,1.0181,1.0282,0.79466
4.8981e-06,3.6131e-05,1.0191,1.0282,0.79467
4.9123e-06,3.6159e-05,1.02,1.0282,0.79469
4.9264e-06,3.6187e-05,1.021,1.0283,0.79471
4.9406e-06,3.6216e-05,1.0219,1.0283,0.79472
4.9549e-06,3.6244e-05,1.0229,1.0283,0.79474
4.9692e-06,3.6272e-05,1.0239,1.0283,0.79476
4.9835e-06,3.63e-05,1.0248,1.0283,0.79478
4.9978e-06,3.6329e-05,1.0258,1.0283,0.79479
5.0123e-06,3.6357e-05,1.0267,1.0284,0.79481
5.0267e-06,3.6385e-05,1.0277,1.0284,0.79483
5.0412e-06,3.6414e-05,1.0287,1.0284,0.79484
