# xs, ys, ls, ks
3.474926956594085110e-06,7.500110973503525402e-01,4.092057936386610528e+00,8.014889704747361066e-01
3.484945098286575162e-06,7.500114474330878966e-01,4.095957055063250252e+00,8.016457509558634342e-01
3.494992122071905056e-06,7.500117983484686501e-01,4.099859788266419613e+00,8.018024730749697682e-01
3.505068111216543294e-06,7.500121500983228939e-01,4.103766135962303885e+00,8.019591368388585551e-01
3.515173149227015138e-06,7.500125026844830511e-01,4.107676098348488125e+00,8.021157422524449743e-01
3.525307319850592943e-06,7.500128561087850976e-01,4.111589675852100889e+00,8.022722893187079762e-01
3.535470707075989877e-06,7.500132103730694499e-01,4.115506869127750988e+00,8.024287780388164038e-01
3.545663395134058297e-06,7.500135654791806328e-01,4.119427679055227998e+00,8.025852084121201102e-01
3.555885468498484744e-06,7.500139214289668343e-01,4.123352106736970946e+00,8.027415804361961449e-01
3.566137011886493399e-06,7.500142782242806838e-01,4.127280153495301640e+00,8.028978941069091491e-01
3.576418110259545313e-06,7.500146358669785851e-01,4.131211820869397755e+00,8.030541494184131324e-01
3.586728848824043137e-06,7.500149943589212720e-01,4.135147110612023447e+00,8.032103463632314089e-01
3.597069313032039238e-06,7.500153537019734751e-01,4.139086024685993515e+00,8.033664849322885715e-01
3.607439588581948907e-06,7.500157138980038107e-01,4.143028565260361340e+00,8.035225651149957571e-01
3.617839761419231793e-06,7.500160749488851142e-01,4.146974734706332377e+00,8.036785868991973558e-01
3.628269917737149573e-06,7.500164368564942174e-01,4.150924535592904974e+00,8.038345502713539759e-01
3.638730143977449513e-06,7.500167996227119493e-01,4.154877970682196775e+00,8.039904552164678364e-01
3.649220526831088252e-06,7.500171632494234686e-01,4.158835042924481584e+00,8.041463017182568507e-01
3.659741153238950933e-06,7.500175277385175976e-01,4.162795755452914470e+00,8.043020897590889007e-01
3.670292110392571610e-06,7.500178930918874887e-01,4.166760111577937131e+00,8.044578193201523675e-01
3.680873485734855339e-06,7.500182593114302909e-01,4.170728114781355522e+00,8.046134903814134987e-01
3.691485366960803662e-06,7.500186263990563651e-01,4.174699775228988052e+00,8.047691028749230924e-01
3.702127842018240515e-06,7.500189943567134865e-01,4.178675126127973094e+00,8.049246565680405752e-01
3.712800999108541949e-06,7.500193631863104615e-01,4.182654171341535942e+00,8.050801514401797476e-01
3.723504926687366693e-06,7.500197328897540983e-01,4.186636910760397789e+00,8.052355874991405926e-01
3.734239713465389260e-06,7.500201034689555346e-01,4.190623344503598524e+00,8.053909647509485126e-01
3.745005448409034328e-06,7.500204749258299053e-01,4.194613472916399743e+00,8.055462831998223550e-01
3.755802220741217046e-06,7.500208472622968969e-01,4.198607296567959501e+00,8.057015428482579011e-01
3.766630119942077834e-06,7.500212204802799709e-01,4.202604816248773467e+00,8.058567436970296427e-01
3.777489235749728195e-06,7.500215945817071406e-01,4.206606032967876274e+00,8.060118857452653884e-01
3.788379658160992293e-06,7.500219695685105270e-01,4.210610947949782634e+00,8.061669689904604752e-01
3.799301477432160390e-06,7.500223454426262482e-01,4.214619562631182426e+00,8.063219934285417168e-01
3.810254784079707553e-06,7.500227222059948629e-01,4.218631878657358669e+00,8.064769590538691801e-01
3.821239668881089016e-06,7.500230998605610377e-01,4.222647897878353263e+00,8.066318658593605306e-01
3.832256222875459736e-06,7.500234784082735473e-01,4.226667622344828956e+00,8.067867138364537283e-01
3.843304537364442653e-06,7.500238578510854959e-01,4.230691054303663101e+00,8.069415029752047275e-01
3.854384703912877042e-06,7.500242381909542067e-01,4.234718196193228756e+00,8.070962332642999115e-01
3.865496814349585077e-06,7.500246194298408886e-01,4.238749050638388916e+00,8.072509046911839903e-01
3.876640960768127386e-06,7.500250015697111916e-01,4.242783620445161219e+00,8.074055172419978277e-01
3.887817235527568771e-06,7.500253846125348733e-01,4.246821908595073580e+00,8.075600709017418666e-01
3.899025731253244766e-06,7.500257685602859103e-01,4.250863918239185857e+00,8.077145656542477070e-01
3.910266540837526514e-06,7.500261534149422760e-01,4.254909652691770461e+00,8.078690014823095566e-01
3.921539757440590719e-06,7.500265391784862734e-01,4.258959115423649244e+00,8.080233783676717962e-01
3.932845474491196373e-06,7.500269258529043137e-01,4.263012310055167120e+00,8.081776962911462192e-01
3.944183785687452169e-06,7.500273134401868047e-01,4.267069240348805970e+00,8.083319552326369006e-01
3.955554784997598311e-06,7.500277019423283731e-01,4.271129910201419300e+00,8.084861551712521077e-01
3.966958566660783247e-06,7.500280913613704969e-01,4.275194346142670909e+00,8.086402959332446017e-01
3.978395225187843783e-06,7.500284816993734172e-01,4.279262582925952074e+00,8.087943772911163620e-01
3.989864855362091977e-06,7.500288729583322045e-01,4.283334618768237512e+00,8.089483992650929878e-01
4.001367552240102881e-06,7.500292651402455935e-01,4.287410451751890506e+00,8.091023618759951574e-01
4.012903411152476869e-06,7.500296582471170925e-01,4.291490080212383873e+00,8.092562651426682407e-01
4.024472527704673118e-06,7.500300522809542070e-01,4.295573502737995319e+00,8.094101090819432187e-01
4.036074997777769399e-06,7.500304472437694381e-01,4.299660718169286966e+00,8.095638937087308307e-01
4.047710917529270142e-06,7.500308431375793949e-01,4.303751725598417011e+00,8.097176190360055870e-01
4.059380383393897568e-06,7.500312399644054606e-01,4.307846524368255992e+00,8.098712850748661651e-01
4.071083492084393828e-06,7.500316377262733480e-01,4.311945114071296992e+00,8.100248918345123172e-01
4.082820340592321448e-06,7.500320364252132110e-01,4.316047494548365115e+00,8.101784393223319114e-01
4.094591026188868014e-06,7.500324360632599774e-01,4.320153665887113803e+00,8.103319275438867209e-01
4.106395646425653391e-06,7.500328366424527937e-01,4.324263628420303540e+00,8.104853565029905837e-01
4.118234299135532712e-06,7.500332381648353586e-01,4.328377382723846978e+00,8.106387262017129558e-01
4.130107082433415455e-06,7.500336406324560334e-01,4.332494929614636447e+00,8.107920366404002266e-01
4.142014094717072674e-06,7.500340440473675097e-01,4.336616270148118346e+00,8.109452878177414448e-01
4.153955434667952681e-06,7.500344484116270305e-01,4.340741405615625048e+00,8.110984797308145033e-01
4.165931201252002676e-06,7.500348537272965022e-01,4.344870337541458127e+00,8.112516123750701524e-01
4.177941493720485283e-06,7.500352599964420497e-01,4.349003067679705126e+00,8.114046857444421335e-01
4.189986411610802715e-06,7.500356672211344611e-01,4.353139598010788092e+00,8.115576998313258628e-01
4.202066054747320936e-06,7.500360754034490762e-01,4.357279930737735896e+00,8.117106546266672495e-01
4.214180523242208223e-06,7.500364845454655649e-01,4.361424068282178546e+00,8.118635501199928939e-01
4.226329917496224601e-06,7.500368946492681488e-01,4.365572013280027086e+00,8.120163862994349557e-01
4.238514338199613770e-06,7.500373057169456015e-01,4.369723768576888823e+00,8.121691631517879983e-01
4.250733886332894233e-06,7.500377177505911375e-01,4.373879337223141484e+00,8.123218806625853716e-01
4.262988663167711411e-06,7.500381307523024121e-01,4.378038722468700961e+00,8.124745388161169757e-01
4.275278770267676205e-06,7.500385447241816328e-01,4.382201927757466642e+00,8.126271375954967624e-01
4.287604309489201019e-06,7.500389596683354476e-01,4.386368956721423906e+00,8.127796769826804990e-01
4.299965382982353568e-06,7.500393755868753898e-01,4.390539813455478502e+00,8.129321569568084271e-01
4.312362093191693746e-06,7.500397924819915962e-01,4.394714538121975878e+00,8.130845772705885821e-01
4.324794542857128285e-06,7.500402103558468925e-01,4.398893155953636835e+00,8.132369377726345050e-01
4.337262835014762019e-06,7.500406292105529227e-01,4.403075665381119386e+00,8.133892384804912723e-01
4.349767072997749158e-06,7.500410490482262160e-01,4.407262065091241077e+00,8.135414794098281277e-01
4.362307360437152172e-06,7.500414698709877426e-01,4.411452354026277334e+00,8.136936605744793383e-01
4.374883801262798994e-06,7.500418916809635794e-01,4.415646531383067064e+00,8.138457819864282072e-01
4.387496499704146991e-06,7.500423144802841335e-01,4.419844596611918419e+00,8.139978436559296426e-01
4.400145560291141858e-06,7.500427382710849189e-01,4.424046549415294294e+00,8.141498455914391030e-01
4.412831087855089212e-06,7.500431630555060014e-01,4.428252389746297091e+00,8.143017877996658882e-01
4.425553187529521105e-06,7.500435888356922209e-01,4.432462117806915458e+00,8.144536702856761679e-01
4.438311964751074405e-06,7.500440156137933023e-01,4.436675734046056085e+00,8.146054930528308091e-01
4.451107525260331891e-06,7.500444433919634113e-01,4.440893239157317041e+00,8.147572561028688654e-01
4.463939975102752300e-06,7.500448721723617096e-01,4.445114634076554161e+00,8.149089594359395505e-01
4.476809420629510582e-06,7.500453019571521329e-01,4.449339919979153457e+00,8.150606030506253319e-01
4.489715968498389829e-06,7.500457327485031689e-01,4.453569098277079696e+00,8.152121869439739044e-01
4.502659725674667263e-06,7.500461645485881901e-01,4.457802170615638104e+00,8.153637111115692448e-01
4.515640799431996009e-06,7.500465973595854541e-01,4.462039138869972277e+00,8.155151755475316122e-01
4.528659297353298705e-06,7.500470311836775483e-01,4.466280005141277876e+00,8.156665802445832725e-01
4.541715327331657739e-06,7.500474660230521673e-01,4.470524771752727666e+00,8.158179251940893550e-01
4.554808997571206325e-06,7.500479018799016684e-01,4.474773441245098127e+00,8.159692103860880508e-01
4.567940416588031441e-06,7.500483387564229609e-01,4.479026016372089636e+00,8.161204358093350208e-01
4.581109693211067451e-06,7.500487766548179502e-01,4.483282500095330469e+00,8.162716014513851093e-01
4.594316936583000732e-06,7.500492155772930936e-01,4.487542895579062829e+00,8.164227072985728029e-01
4.607562256161173460e-06,7.500496555260594000e-01,4.491807206184488699e+00,8.165737533361330236e-01
4.620845761718491631e-06,7.500500965033330969e-01,4.496075435463781744e+00,8.167247395482029049e-01
4.634167563344334774e-06,7.500505385113345191e-01,4.500347587153741280e+00,8.168756659178981749e-01
4.647527771445464812e-06,7.500509815523001000e-01,4.504623670950572922e+00,8.170265323933723067e-01
4.660926496746948489e-06,7.500514256285203407e-01,4.508903722954225479e+00,8.171773387684311274e-01
4.674363850293077243e-06,7.500518707422313414e-01,4.513187748458356907e+00,8.173280850190280944e-01
4.687839943448251510e-06,7.500523168956635400e-01,4.517475747330982117e+00,8.174787711528992418e-01
4.701354887897964973e-06,7.500527640910521487e-01,4.521767719685739095e+00,8.176293971761960933e-01
4.714908795649685482e-06,7.500532123306375976e-01,4.526063665879640041e+00,8.177799630934821096e-01
4.728501779033797797e-06,7.500536616166648685e-01,4.530363586510597784e+00,8.179304689078001900e-01
4.742133950704531937e-06,7.500541119513839394e-01,4.534667482414684869e+00,8.180809146207010940e-01
4.755805423640899155e-06,7.500545633370497844e-01,4.538975354663143058e+00,8.182313002322327833e-01
4.769516311147623669e-06,7.500550157759223735e-01,4.543287204559120163e+00,8.183816257410665429e-01
4.783266726856088800e-06,7.500554692702661175e-01,4.547603033634133318e+00,8.185318911444419143e-01
4.797056784725272944e-06,7.500559238223508673e-01,4.551922843644241823e+00,8.186820964382821586e-01
4.810886599042694013e-06,7.500563794344511370e-01,4.556246636565940200e+00,8.188322416171640583e-01
4.824756284425362350e-06,7.500568361088462144e-01,4.560574414591741288e+00,8.189823266744262753e-01
4.838665955820723469e-06,7.500572938478203833e-01,4.564906180125450241e+00,8.191323516021569162e-01
4.852615728507615212e-06,7.500577526536628126e-01,4.569241935777133889e+00,8.192823163912787976e-01
4.866605718097222347e-06,7.500582125286675561e-01,4.573581684357746369e+00,8.194322210315743149e-01
4.880636040534033722e-06,7.500586734751333307e-01,4.577925428873431457e+00,8.195820655117582731e-01
4.894706812096802793e-06,7.500591354953639600e-01,4.582273172519477633e+00,8.197318498194494651e-01
4.908818149399514095e-06,7.500595985916680419e-01,4.586624918673922302e+00,8.198815739413412018e-01
4.922970169392356481e-06,7.500600627663587261e-01,4.590980670890785653e+00,8.200312378631355870e-01
4.937162989362654857e-06,7.500605280217544912e-01,4.595340432892931481e+00,8.201808415696714150e-01
4.951396726935899325e-06,7.500609943601781460e-01,4.599704208564559416e+00,8.203303850449508161e-01
4.965671500076683703e-06,7.500614617839574949e-01,4.604072001943289472e+00,8.204798682721961001e-01
4.979987427089689768e-06,7.500619302954252277e-01,4.608443817211844262e+00,8.206292912339119283e-01
4.994344626620670670e-06,7.500623998969677686e-01,4.612819679052532429e+00,8.207786537997829868e-01
5.008743217657430941e-06,7.500628705910151739e-01,4.617199628580921811e+00,8.209279557504700620e-01
5.023183319530816683e-06,7.500633423798998001e-01,4.621583664591308427e+00,8.210771971007488901e-01
5.037665051915699816e-06,7.500638152659560021e-01,4.625971784995916103e+00,8.212263778699711025e-01
5.052188534831975038e-06,7.500642892515240190e-01,4.630363987979158047e+00,8.213754980757119739e-01
5.066753888645550007e-06,7.500647643389488639e-01,4.634760271997302894e+00,8.215245577337970673e-01
5.081361234069344837e-06,7.500652405305808790e-01,4.639160635777954234e+00,8.216735568583413141e-01
5.096010692164294142e-06,7.500657178287759574e-01,4.643565078319324080e+00,8.218224954617827649e-01
5.110702384340346530e-06,7.500661962358948776e-01,4.647973598889301172e+00,8.219713735548754840e-01
5.125436432357474271e-06,7.500666757543038576e-01,4.652386197024305226e+00,8.221201911467250767e-01
5.140212958326681263e-06,7.500671563863745561e-01,4.656802872527924464e+00,8.222689482448295450e-01
5.155032084711013545e-06,7.500676381344835164e-01,4.661223625469317788e+00,8.224176448550846175e-01
5.169893934326576580e-06,7.500681210010128330e-01,4.665648456181389570e+00,8.225662809818583554e-01
5.184798630343562710e-06,7.500686049883498185e-01,4.670077365258725521e+00,8.227148566279680608e-01
5.199746296287229476e-06,7.500690900988868925e-01,4.674510353555257680e+00,8.228633717947424486e-01
5.214737056038987208e-06,7.500695763350219147e-01,4.678947422181713556e+00,8.230118264820429630e-01
5.229771033837381588e-06,7.500700636991579628e-01,4.683388572502765079e+00,8.231602206883010808e-01
5.244848354279137189e-06,7.500705521937032216e-01,4.687833806133919978e+00,8.233085544105769316e-01
5.259969142320188315e-06,7.500710418210714270e-01,4.692283124938131600e+00,8.234568276445148882e-01
5.275133523276713232e-06,7.500715325836813108e-01,4.696736531022126293e+00,8.236050403844910051e-01
5.290341622826174322e-06,7.500720244839568229e-01,4.701194026732426146e+00,8.237531926235828195e-01
5.305593567008362471e-06,7.500725175243274645e-01,4.705655614651071517e+00,8.239012843536137609e-01
5.320889482226433846e-06,7.500730117072275105e-01,4.710121297591029155e+00,8.240493155651904544e-01
5.336229495247965289e-06,7.500735070350967870e-01,4.714591078591285012e+00,8.241972862477879858e-01
5.351613733206002103e-06,7.500740035103804493e-01,4.719064960911588891e+00,8.243451963897250323e-01
5.367042323600110063e-06,7.500745011355283154e-01,4.723542948026880239e+00,8.244930459782757737e-01
5.382515394297434210e-06,7.500749999129959766e-01,4.728025043621347123e+00,8.246408349996645626e-01
5.398033073533758487e-06,7.500754998452440203e-01,4.732511251582137035e+00,8.247885634391298737e-01
5.413595489914566227e-06,7.500760009347379187e-01,4.737001575992689340e+00,8.249362312809598308e-01
5.429202772416109105e-06,7.500765031840342933e-01,4.741496053792738863e+00,8.250838383419711874e-01
5.444855050386473556e-06,7.500770065956868793e-01,4.745994719438729526e+00,8.252313844534011622e-01
5.460552453546667515e-06,7.500775111721592614e-01,4.750497571214785886e+00,8.253788696318107299e-01
5.476295111991645329e-06,7.500780169159210198e-01,4.755004607675698658e+00,8.255262938920928661e-01
5.492083156191456335e-06,7.500785238294467305e-01,4.759515827651050301e+00,8.256736572475578129e-01
5.507916716992283317e-06,7.500790319152167429e-01,4.764031230244265558e+00,8.258209597098922217e-01
5.523795925617534339e-06,7.500795411757171793e-01,4.768550814831463036e+00,8.259682012892159975e-01
5.539720913668930327e-06,7.500800516134392693e-01,4.773074581060080313e+00,8.261153819941391419e-01
5.555691813127601139e-06,7.500805632308801263e-01,4.777602528847262775e+00,8.262625018317120151e-01
5.571708756355170604e-06,7.500810760305421931e-01,4.782134658378020653e+00,8.264095608075177068e-01
5.587771876094862756e-06,7.500815900149337967e-01,4.786670970103140021e+00,8.265565589256969048e-01
5.603881305472595349e-06,7.500821051865683708e-01,4.791211464736830905e+00,8.267034961889212497e-01
5.620037177998085234e-06,7.500826215479651227e-01,4.795756143254129356e+00,8.268503725984892583e-01
5.636239627565954587e-06,7.500831391016489214e-01,4.800305006888019754e+00,8.269971881543387582e-01
5.652488788456843909e-06,7.500836578501499652e-01,4.804858057126287996e+00,8.271439428550806383e-01
5.668784795338518252e-06,7.500841777960041146e-01,4.809415295708082461e+00,8.272906366979899673e-01
5.685127783266989534e-06,7.500846989417526700e-01,4.813976724620192549e+00,8.274372696791125747e-01
5.701517887687631241e-06,7.500852212899424831e-01,4.818542346093015460e+00,8.275838417932668278e-01
5.717955244436305820e-06,7.500857448431260677e-01,4.823112162596222774e+00,8.277303530340596183e-01
5.734439989740485311e-06,7.500862696038611555e-01,4.827686176834098397e+00,8.278768033939805093e-01
5.750972260220383823e-06,7.500867955747112514e-01,4.832264391740558551e+00,8.280231928643626560e-01
5.767552192890099342e-06,7.500873227582453007e-01,4.836846810473831582e+00,8.281695214355195844e-01
5.784179925158704702e-06,7.500878511570376883e-01,4.841433436410778057e+00,8.283157890966936776e-01
5.800855594831454611e-06,7.500883807736682396e-01,4.846024273140887573e+00,8.284619958361822967e-01
5.817579340110882561e-06,7.500889116107223309e-01,4.850619324459876758e+00,8.286081416413022538e-01
5.834351299597955328e-06,7.500894436707907786e-01,4.855218594362928464e+00,8.287542264984804063e-01
5.851171612293225787e-06,7.500899769564782771e-01,4.859822090467612377e+00,8.289002503770142027e-01
5.868040417597980643e-06,7.500905114704693455e-01,4.864429851358785584e+00,8.290462130995415180e-01
5.884957855315398321e-06,7.500910472153825559e-01,4.869041886438647992e+00,8.291921146286149735e-01
5.901924065651706865e-06,7.500915841938178286e-01,4.873658195528973280e+00,8.293379549722939004e-01
5.918939189217345217e-06,7.500921224083809680e-01,4.878278778715934294e+00,8.294837341372520712e-01
5.936003367028131275e-06,7.500926618616836627e-01,4.882903636347741383e+00,8.296294521287688184e-01
5.953116740506424872e-06,7.500932025563430416e-01,4.887532769032013391e+00,8.297751089508267341e-01
5.970279451482308537e-06,7.500937444949822286e-01,4.892166177632880419e+00,8.299207046060441684e-01
5.987491642194753014e-06,7.500942876802297876e-01,4.896803863267799706e+00,8.300662390958155612e-01
6.004753455292804803e-06,7.500948321147201669e-01,4.901445827304100611e+00,8.302117124202261778e-01
6.022065033836761839e-06,7.500953778010935880e-01,4.906092071355218742e+00,8.303571245782119803e-01
6.039426521299377127e-06,7.500959247419957121e-01,4.910742597276641419e+00,8.305024755674974557e-01
6.056838061566992074e-06,7.500964729400781961e-01,4.915397407161518295e+00,8.306477653846560116e-01
6.074299798940810425e-06,7.500970223979981366e-01,4.920056503335985987e+00,8.307929940251934653e-01
6.091811878138037521e-06,7.500975731184184037e-01,4.924719888354128550e+00,8.309381614835178453e-01
6.109374444293096640e-06,7.500981251040076403e-01,4.929387564992619986e+00,8.310832677530246571e-01
6.126987642958830937e-06,7.500986783574398187e-01,4.934059536245002597e+00,8.312283128261004350e-01
6.144651620107708771e-06,7.500992328813947951e-01,4.938735805315626948e+00,8.313732966942115610e-01
6.162366522133034962e-06,7.500997886785580882e-01,4.943416375613197467e+00,8.315182193479131456e-01
6.180132495850162049e-06,7.501003457516207673e-01,4.948101250743968116e+00,8.316630807768827793e-01
6.197949688497709170e-06,7.501009041032792313e-01,4.952790434504523276e+00,8.318078809700182319e-01
6.215818247738780095e-06,7.501014637362358739e-01,4.957483930874178490e+00,8.319526199154072543e-01
6.233738321662188882e-06,7.501020246531984181e-01,4.962181744006962880e+00,8.320972976004288313e-01
6.251710058783688078e-06,7.501025868568801380e-01,4.966883878223182336e+00,8.322419140118029190e-01
6.269733608047194372e-06,7.501031503499999697e-01,4.971590338000550169e+00,8.323864691356064327e-01
6.287809118826031193e-06,7.501037151353261434e-01,4.976301142452758342e+00,8.325309628930188666e-01
6.305936740924157757e-06,7.501042812157255879e-01,4.981016341609573850e+00,8.326753950691294648e-01
6.324116624577417591e-06,7.501048485939222354e-01,4.985735936990455919e+00,8.328197656655280667e-01
6.342348920454781133e-06,7.501054172726339120e-01,4.990459926300068183e+00,8.329640747005839785e-01
6.360633779659593408e-06,7.501059872545844387e-01,4.995188307535786798e+00,8.331083221910606795e-01
6.378971353730826792e-06,7.501065585425036319e-01,4.999921078987378920e+00,8.332525081522366150e-01
6.397361794644351564e-06,7.501071311391277474e-01,5.004658239236484008e+00,8.333966325978803269e-01
6.415805254814141227e-06,7.501077050471989249e-01,5.009399787155853545e+00,8.335406955402842044e-01
6.434301887093614214e-06,7.501082802694658547e-01,5.014145721908416675e+00,8.336846969902786952e-01
6.452851844776851920e-06,7.501088568086828889e-01,5.018896042946074942e+00,8.338286369572873724e-01
6.471455281599876028e-06,7.501094346676107083e-01,5.023650750008277655e+00,8.339725154492789727e-01
6.490112351741927525e-06,7.501100138490164326e-01,5.028409843120358325e+00,8.341163324728775308e-01
6.508823209826743186e-06,7.501105943556729549e-01,5.033173322591612653e+00,8.342600880333446156e-01
6.527588010923836285e-06,7.501111761903593855e-01,5.037941189013123378e+00,8.344037821345970940e-01
6.546406910549781546e-06,7.501117593558610519e-01,5.042713443255322225e+00,8.345474147792817377e-01
6.565280064669506016e-06,7.501123438549694988e-01,5.047490086465264980e+00,8.346909859687468014e-01
6.584207629697579102e-06,7.501129296904822663e-01,5.052271120063642762e+00,8.348344957030882085e-01
6.603189762499511919e-06,7.501135168652030005e-01,5.057056545741491327e+00,8.349779439812472503e-01
6.622226620393054940e-06,7.501141053819415649e-01,5.061846365456599273e+00,8.351213308009164393e-01
6.641318361149499891e-06,7.501146952435139292e-01,5.066640581429621371e+00,8.352646561586904994e-01
6.660465142994994341e-06,7.501152864527420583e-01,5.071439196139862382e+00,8.354079200500272862e-01
6.679667124611844443e-06,7.501158790124541342e-01,5.076242212320741132e+00,8.355511224693170647e-01
6.698924465139835456e-06,7.501164729254842234e-01,5.081049632954922401e+00,8.356942634098878386e-01
6.718237324177564978e-06,7.501170681946728314e-01,5.085861461269102435e+00,8.358373428640959446e-01
6.737605861783706712e-06,7.501176648228661259e-01,5.090677700728428512e+00,8.359803608232958538e-01
6.757030238478421632e-06,7.501182628129164920e-01,5.095498355030584570e+00,8.361233172779201084e-01
6.776510615244633607e-06,7.501188621676825319e-01,5.100323428099472700e+00,8.362662122175148482e-01
6.796047153529376190e-06,7.501194628900283989e-01,5.105152924078525167e+00,8.364090456307806676e-01
6.815640015245132617e-06,7.501200649828247968e-01,5.109986847323622960e+00,8.365518175055921546e-01
6.835289362771175819e-06,7.501206684490249188e-01,5.114825225891685534e+00,8.366945277328898811e-01
6.854995358954914354e-06,7.501212732916544557e-01,5.119668108423184094e+00,8.368371761207757942e-01
6.874758167113242581e-06,7.501218795135826678e-01,5.124515494432603901e+00,8.369797626793964440e-01
6.894577951033895062e-06,7.501224871176807030e-01,5.129367382307525425e+00,8.371222874233517075e-01
6.914454874976801814e-06,7.501230961068262593e-01,5.134223770731153991e+00,8.372647503658168233e-01
6.934389103675451190e-06,7.501237064839032520e-01,5.139084658681372986e+00,8.374071515185441683e-01
6.954380802338254446e-06,7.501243182518024799e-01,5.143950045429544815e+00,8.375494908919822734e-01
6.974430136649915392e-06,7.501249314134208479e-01,5.148819930539085377e+00,8.376917684952136511e-01
6.994537272772804281e-06,7.501255459716619223e-01,5.153694313863785403e+00,8.378339843359956518e-01
7.014702377348332546e-06,7.501261619294357086e-01,5.158573195545878676e+00,8.379761384207959907e-01
7.034925617498336845e-06,7.501267792896587627e-01,5.163456576013853550e+00,8.381182307548424859e-01
7.055207160826459733e-06,7.501273980552540799e-01,5.168344455979982932e+00,8.382602613420946369e-01
7.075547175419546412e-06,7.501280182291509835e-01,5.173236836437587804e+00,8.384022301853164549e-01
7.095945829849041494e-06,7.501286398142853473e-01,5.178133718658011198e+00,8.385441372860853448e-01
7.116403293172340015e-06,7.501292628135994844e-01,5.183035104187282194e+00,8.386859826448240796e-01
7.136919734934264662e-06,7.501298872300423692e-01,5.187940994842503706e+00,8.388277662608469853e-01
7.157495325168420177e-06,7.501305130665690823e-01,5.192851392707910740e+00,8.389694881323617182e-01
7.178130234398614681e-06,7.501311403261412547e-01,5.197766300130600925e+00,8.391111482565118962e-01
7.198824633640271677e-06,7.501317690117269565e-01,5.202685719715951507e+00,8.392527466294517069e-01
7.219578694401848828e-06,7.501323991263006974e-01,5.207609654322682857e+00,8.393942832462908399e-01
7.240392588686260127e-06,7.501330306728434261e-01,5.212538107057575587e+00,8.395357581012135029e-01
7.261266488992300609e-06,7.501336636543423086e-01,5.217471081269832389e+00,8.396771711874784216e-01
7.282200568316072749e-06,7.501342980737910615e-01,5.222408580545065959e+00,8.398185224974419327e-01
