# xs, ys, ls, ks
4.567940416588031441e-06,9.999900000476892314e-01,1.118895788774457500e+00,8.594156036808973109e-01
4.581109693211067451e-06,9.999900000502994768e-01,1.120005969801000534e+00,8.594785248707080827e-01
4.594316936583000732e-06,9.999900000529160504e-01,1.121117292805445809e+00,8.595415317072478967e-01
4.607562256161173460e-06,9.999900000555388413e-01,1.122229758492422791e+00,8.596046239660339872e-01
4.620845761718491631e-06,9.999900000581678494e-01,1.123343367623545808e+00,8.596678014204726104e-01
4.634167563344334774e-06,9.999900000608030748e-01,1.124458121016390200e+00,8.597310638419833895e-01
4.647527771445464812e-06,9.999900000634447395e-01,1.125574019543392534e+00,8.597944110000085294e-01
4.660926496746948489e-06,9.999900000660925103e-01,1.126691064130671771e+00,8.598578426621431570e-01
4.674363850293077243e-06,9.999900000687467205e-01,1.127809255756769158e+00,8.599213585942021565e-01
4.687839943448251510e-06,9.999900000714071480e-01,1.128928595451301309e+00,8.599849585603112079e-01
4.701354887897964973e-06,9.999900000740740147e-01,1.130049084293536232e+00,8.600486423229578570e-01
4.714908795649685482e-06,9.999900000767472097e-01,1.131170723410872103e+00,8.601124096431431720e-01
4.728501779033797797e-06,9.999900000794267330e-01,1.132293513977229438e+00,8.601762602803956215e-01
4.742133950704531937e-06,9.999900000821125845e-01,1.133417460243241637e+00,8.602401938780583901e-01
4.755805423640899155e-06,9.999900000848048753e-01,1.134542570724071497e+00,8.603042099202137249e-01
4.769516311147623669e-06,9.999900000875036055e-01,1.135668845972559460e+00,8.603683081946581490e-01
4.783266726856088800e-06,9.999900000902087749e-01,1.136796286189021288e+00,8.604324885024594582e-01
4.797056784725272944e-06,9.999900000929202726e-01,1.137924891635917923e+00,8.604967506422095402e-01
4.810886599042694013e-06,9.999900000956383206e-01,1.139054662637304149e+00,8.605610944101160786e-01
4.824756284425362350e-06,9.999900000983628079e-01,1.140185599578212639e+00,8.606255196000353047e-01
4.838665955820723469e-06,9.999900001010937345e-01,1.141317702903974718e+00,8.606900260035807992e-01
4.852615728507615212e-06,9.999900001038312114e-01,1.142450973119471413e+00,8.607546134101118351e-01
4.866605718097222347e-06,9.999900001065752386e-01,1.143585410788318768e+00,8.608192816068779285e-01
4.880636040534033722e-06,9.999900001093257051e-01,1.144721016531978108e+00,8.608840303790507020e-01
4.894706812096802793e-06,9.999900001120827220e-01,1.145857791028796591e+00,8.609488595098163666e-01
4.908818149399514095e-06,9.999900001148462891e-01,1.146995735012968698e+00,8.610137687803861573e-01
4.922970169392356481e-06,9.999900001176164066e-01,1.148134849273424685e+00,8.610787579701757455e-01
4.937162989362654857e-06,9.999900001203931854e-01,1.149275134652631758e+00,8.611438268567803700e-01
4.951396726935899325e-06,9.999900001231765145e-01,1.150416592045323538e+00,8.612089752161019574e-01
4.965671500076683703e-06,9.999900001259663940e-01,1.151559222397135818e+00,8.612742028224286139e-01
4.979987427089689768e-06,9.999900001287629348e-01,1.152703026703159273e+00,8.613395094485101211e-01
4.994344626620670670e-06,9.999900001315661369e-01,1.153848006006402915e+00,8.614048948656464200e-01
5.008743217657430941e-06,9.999900001343760003e-01,1.154994161396165842e+00,8.614703588437505610e-01
5.023183319530816683e-06,9.999900001371925251e-01,1.156141494006313275e+00,8.615359011514633902e-01
5.037665051915699816e-06,9.999900001400157112e-01,1.157290005013457357e+00,8.616015215562350393e-01
5.052188534831975038e-06,9.999900001428456697e-01,1.158439695635038458e+00,8.616672198244218484e-01
5.066753888645550007e-06,9.999900001456822896e-01,1.159590567127301908e+00,8.617329957213540892e-01
5.081361234069344837e-06,9.999900001485256817e-01,1.160742620915069301e+00,8.617988490068361207e-01
5.096010692164294142e-06,9.999900001513757353e-01,1.161895867728805598e+00,8.618647791159453897e-01
5.110702384340346530e-06,9.999900001542325612e-01,1.163050313456121865e+00,8.619307856571158943e-01
5.125436432357474271e-06,9.999900001570961594e-01,1.164205957755525933e+00,8.619968684575232132e-01
5.140212958326681263e-06,9.999900001599666410e-01,1.165362800354702300e+00,8.620630273415530453e-01
5.155032084711013545e-06,9.999900001628437840e-01,1.166520841050480151e+00,8.621292621308478399e-01
5.169893934326576580e-06,9.999900001657278104e-01,1.167680079708755869e+00,8.621955726444112678e-01
5.184798630343562710e-06,9.999900001686187201e-01,1.168840516264363139e+00,8.622619586985645901e-01
5.199746296287229476e-06,9.999900001715165132e-01,1.170002150720886869e+00,8.623284201070765542e-01
5.214737056038987208e-06,9.999900001744210787e-01,1.171164983150433159e+00,8.623949566811636158e-01
5.229771033837381588e-06,9.999900001773325275e-01,1.172329013693331090e+00,8.624615682295352359e-01
5.244848354279137189e-06,9.999900001802508598e-01,1.173494242557785228e+00,8.625282545585062355e-01
5.259969142320188315e-06,9.999900001831761864e-01,1.174660670019465281e+00,8.625950154719729257e-01
5.275133523276713232e-06,9.999900001861083965e-01,1.175828296421034036e+00,8.626618507715491102e-01
5.290341622826174322e-06,9.999900001890474899e-01,1.176997122171613785e+00,8.627287602565194558e-01
5.305593567008362471e-06,9.999900001919935777e-01,1.178167147746185917e+00,8.627957437240020289e-01
5.320889482226433846e-06,9.999900001949466599e-01,1.179338373684923447e+00,8.628628009689860434e-01
5.336229495247965289e-06,9.999900001979067365e-01,1.180510800592455389e+00,8.629299317843001083e-01
5.351613733206002103e-06,9.999900002008738076e-01,1.181684429137057624e+00,8.629971359608099579e-01
5.367042323600110063e-06,9.999900002038478730e-01,1.182859260049772043e+00,8.630644132873916963e-01
5.382515394297434210e-06,9.999900002068289329e-01,1.184035294123449100e+00,8.631317635510371566e-01
5.398033073533758487e-06,9.999900002098170981e-01,1.185212532211713077e+00,8.631991865368975336e-01
5.413595489914566227e-06,9.999900002128123688e-01,1.186390975227846534e+00,8.632666820284040643e-01
5.429202772416109105e-06,9.999900002158146339e-01,1.187570624143591713e+00,8.633342498072422710e-01
5.444855050386473556e-06,9.999900002188241155e-01,1.188751479987869342e+00,8.634018896535257115e-01
5.460552453546667515e-06,9.999900002218405914e-01,1.189933543845407948e+00,8.634696013458456054e-01
5.476295111991645329e-06,9.999900002248642839e-01,1.191116816855281479e+00,8.635373846612942605e-01
5.492083156191456335e-06,9.999900002278950817e-01,1.192301300209362092e+00,8.636052393755887513e-01
5.507916716992283317e-06,9.999900002309329849e-01,1.193486995150670360e+00,8.636731652631671752e-01
5.523795925617534339e-06,9.999900002339781047e-01,1.194673905418031978e+00,8.637411620192551043e-01
5.539720913668930327e-06,9.999900002370304408e-01,1.195862044509424349e+00,8.638092290305436904e-01
5.555691813127601139e-06,9.999900002400899934e-01,1.197051414097362487e+00,8.638773660635531426e-01
5.571708756355170604e-06,9.999900002431567625e-01,1.198242014017471657e+00,8.639455729433206388e-01
5.587771876094862756e-06,9.999900002462307480e-01,1.199433844175721964e+00,8.640138494923683687e-01
5.603881305472595349e-06,9.999900002493119500e-01,1.200626904548232732e+00,8.640821955307927960e-01
5.620037177998085234e-06,9.999900002524004794e-01,1.201821195181023816e+00,8.641506108763417071e-01
5.636239627565954587e-06,9.999900002554962253e-01,1.203016716189707624e+00,8.642190953443671386e-01
5.652488788456843909e-06,9.999900002585994097e-01,1.204213467759123635e+00,8.642876487479737024e-01
5.668784795338518252e-06,9.999900002617098105e-01,1.205411450142909624e+00,8.643562708980369047e-01
5.685127783266989534e-06,9.999900002648275388e-01,1.206610663663010952e+00,8.644249616032324557e-01
5.701517887687631241e-06,9.999900002679527056e-01,1.207811108709124115e+00,8.644937206701152066e-01
5.717955244436305820e-06,9.999900002710851998e-01,1.209012785738073248e+00,8.645625479031943117e-01
5.734439989740485311e-06,9.999900002742250216e-01,1.210215695273118008e+00,8.646314431049133553e-01
5.750972260220383823e-06,9.999900002773722818e-01,1.211419837903188412e+00,8.647004060758177735e-01
5.767552192890099342e-06,9.999900002805269805e-01,1.212625214282048614e+00,8.647694366145303180e-01
5.784179925158704702e-06,9.999900002836891177e-01,1.213831825127380748e+00,8.648385345178207784e-01
5.800855594831454611e-06,9.999900002868586935e-01,1.215039671219797501e+00,8.649076995807288837e-01
5.817579340110882561e-06,9.999900002900357077e-01,1.216248753401769633e+00,8.649769315965668559e-01
5.834351299597955328e-06,9.999900002932202714e-01,1.217459072576469792e+00,8.650462303570061184e-01
5.851171612293225787e-06,9.999900002964122736e-01,1.218670629706536834e+00,8.651155956521585644e-01
5.868040417597980643e-06,9.999900002996118253e-01,1.219883425812747335e+00,8.651850272706256284e-01
5.884957855315398321e-06,9.999900003028189266e-01,1.221097461972600939e+00,8.652545249995762244e-01
5.901924065651706865e-06,9.999900003060335774e-01,1.222312739318812014e+00,8.653240886248132480e-01
5.918939189217345217e-06,9.999900003092556666e-01,1.223529259037705819e+00,8.653937179308847094e-01
5.936003367028131275e-06,9.999900003124855274e-01,1.224747022367517646e+00,8.654634127010865097e-01
5.953116740506424872e-06,9.999900003157229378e-01,1.225966030682705599e+00,8.655331727151206467e-01
5.970279451482308537e-06,9.999900003189678976e-01,1.227186292609241391e+00,8.656029975419261557e-01
5.987491642194753014e-06,9.999900003222205180e-01,1.228407813293773021e+00,8.656728868546353928e-01
6.004753455292804803e-06,9.999900003254807990e-01,1.229630592903082409e+00,8.657428404722351534e-01
6.022065033836761839e-06,9.999900003287487404e-01,1.230854631672189337e+00,8.658128582116446648e-01
6.039426521299377127e-06,9.999900003320243425e-01,1.232079929903784787e+00,8.658829398877551098e-01
6.056838061566992074e-06,9.999900003353077160e-01,1.233306487967593679e+00,8.659530853134818074e-01
6.074299798940810425e-06,9.999900003385987501e-01,1.234534306299675643e+00,8.660232942998367101e-01
6.091811878138037521e-06,9.999900003418974448e-01,1.235763385401644321e+00,8.660935666559756996e-01
6.109374444293096640e-06,9.999900003452040220e-01,1.236993725839817815e+00,8.661639021892401091e-01
6.126987642958830937e-06,9.999900003485182598e-01,1.238225328244289880e+00,8.662343007052429877e-01
6.144651620107708771e-06,9.999900003518403802e-01,1.239458193307924727e+00,8.663047620079125100e-01
6.162366522133034962e-06,9.999900003551702721e-01,1.240692321785266783e+00,8.663752858995477091e-01
6.180132495850162049e-06,9.999900003585079356e-01,1.241927714491370960e+00,8.664458721809067399e-01
6.197949688497709170e-06,9.999900003618534816e-01,1.243164372300543663e+00,8.665165206512258633e-01
6.215818247738780095e-06,9.999900003652067992e-01,1.244402296144997644e+00,8.665872311083459012e-01
6.233738321662188882e-06,9.999900003685681105e-01,1.245641487013414261e+00,8.666580033487315537e-01
6.251710058783688078e-06,9.999900003719373043e-01,1.246881945949412041e+00,8.667288371675712089e-01
6.269733608047194372e-06,9.999900003753142697e-01,1.248123674049921528e+00,8.667997323588023662e-01
6.287809118826031193e-06,9.999900003786992286e-01,1.249366672463457340e+00,8.668706887152459739e-01
6.305936740924157757e-06,9.999900003820921812e-01,1.250610942388292512e+00,8.669417060286240817e-01
6.324116624577417591e-06,9.999900003854930164e-01,1.251856485070524938e+00,8.670127840896876270e-01
6.342348920454781133e-06,9.999900003889019562e-01,1.253103301802040104e+00,8.670839226882439688e-01
6.360633779659593408e-06,9.999900003923187786e-01,1.254351393918359703e+00,8.671551216132666884e-01
6.378971353730826792e-06,9.999900003957435946e-01,1.255600762796380776e+00,8.672263806529602048e-01
6.397361794644351564e-06,9.999900003991765152e-01,1.256851412602439488e+00,8.672976995210679441e-01
6.415805254814141227e-06,9.999900004026175404e-01,1.258103356733160760e+00,8.673690776859664942e-01
6.434301887093614214e-06,9.999900004060664482e-01,1.259356596424695329e+00,8.674405149447885766e-01
6.452851844776851920e-06,9.999900004095235717e-01,1.260611131329578916e+00,8.675120111369868381e-01
6.471455281599876028e-06,9.999900004129886888e-01,1.261866961175904134e+00,8.675835660997469612e-01
6.490112351741927525e-06,9.999900004164620215e-01,1.263124085767260540e+00,8.676551796679904394e-01
6.508823209826743186e-06,9.999900004199434589e-01,1.264382504982618283e+00,8.677268516744126581e-01
6.527588010923836285e-06,9.999900004234330009e-01,1.265642218776157790e+00,8.677985819495949160e-01
6.546406910549781546e-06,9.999900004269307585e-01,1.266903227177037294e+00,8.678703703219323717e-01
6.565280064669506016e-06,9.999900004304367318e-01,1.268165530289104170e+00,8.679422166177805931e-01
6.584207629697579102e-06,9.999900004339508097e-01,1.269429128290541442e+00,8.680141206614470084e-01
6.603189762499511919e-06,9.999900004374732143e-01,1.270694021433451448e+00,8.680860822752424211e-01
6.622226620393054940e-06,9.999900004410038346e-01,1.271960210043371786e+00,8.681581012795428487e-01
6.641318361149499891e-06,9.999900004445426704e-01,1.273227694518725306e+00,8.682301774928483651e-01
6.660465142994994341e-06,9.999900004480898330e-01,1.274496475330197720e+00,8.683023107317769940e-01
6.679667124611844443e-06,9.999900004516452112e-01,1.275766553020043714e+00,8.683745008111889430e-01
6.698924465139835456e-06,9.999900004552090271e-01,1.277037928201317563e+00,8.684467475442083639e-01
6.718237324177564978e-06,9.999900004587810587e-01,1.278310601557028914e+00,8.685190507422265727e-01
6.737605861783706712e-06,9.999900004623615279e-01,1.279584573839213313e+00,8.685914102150716909e-01
6.757030238478421632e-06,9.999900004659503239e-01,1.280859845867931446e+00,8.686638257709425881e-01
6.776510615244633607e-06,9.999900004695475575e-01,1.282136418530174238e+00,8.687362972165620922e-01
6.796047153529376190e-06,9.999900004731531178e-01,1.283414292778685573e+00,8.688088243571517877e-01
6.815640015245132617e-06,9.999900004767671158e-01,1.284693469630698637e+00,8.688814069965857811e-01
6.835289362771175819e-06,9.999900004803895515e-01,1.285973950166575008e+00,8.689540449373737152e-01
6.854995358954914354e-06,9.999900004840205359e-01,1.287255735528354483e+00,8.690267379807364856e-01
6.874758167113242581e-06,9.999900004876598469e-01,1.288538826918205205e+00,8.690994859267403561e-01
6.894577951033895062e-06,9.999900004913078178e-01,1.289823225596776091e+00,8.691722885742656501e-01
6.914454874976801814e-06,9.999900004949642263e-01,1.291108932881445348e+00,8.692451457211253230e-01
6.934389103675451190e-06,9.999900004986291835e-01,1.292395950157714912e+00,8.693180571638227105e-01
6.954380802338254446e-06,9.999900005023025784e-01,1.293684288644697755e+00,8.693910224606725690e-01
6.974430136649915392e-06,9.999900005059847441e-01,1.294973957057691694e+00,8.694640412342004021e-01
6.994537272772804281e-06,9.999900005096753475e-01,1.296264955171402056e+00,8.695371133251461604e-01
7.014702377348332546e-06,9.999900005133746106e-01,1.297557282837419779e+00,8.696102385721199424e-01
7.034925617498336845e-06,9.999900005170825334e-01,1.298850939984033559e+00,8.696834168117353325e-01
7.055207160826459733e-06,9.999900005207991160e-01,1.300145926615984715e+00,8.697566478786576960e-01
7.075547175419546412e-06,9.999900005245242474e-01,1.301442242814156547e+00,8.698299316055436714e-01
7.095945829849041494e-06,9.999900005282581494e-01,1.302739888735203966e+00,8.699032678232130333e-01
7.116403293172340015e-06,9.999900005320008223e-01,1.304038864611110293e+00,8.699766563606106118e-01
7.136919734934264662e-06,9.999900005357521549e-01,1.305339170748685440e+00,8.700500970448490357e-01
7.157495325168420177e-06,9.999900005395121472e-01,1.306640807528985260e+00,8.701235897013205323e-01
7.178130234398614681e-06,9.999900005432810213e-01,1.307943775406661846e+00,8.701971341536651749e-01
7.198824633640271677e-06,9.999900005470586661e-01,1.309248074909239445e+00,8.702707302238867904e-01
7.219578694401848828e-06,9.999900005508449707e-01,1.310553706636312876e+00,8.703443777323492947e-01
7.240392588686260127e-06,9.999900005546402681e-01,1.311860671258665789e+00,8.704180764978847185e-01
7.261266488992300609e-06,9.999900005584443363e-01,1.313168969517308993e+00,8.704918263377748877e-01
7.282200568316072749e-06,9.999900005622571753e-01,1.314478602222432846e+00,8.705656270678658881e-01
