# xs, ys, ls, ks
4.287604309489201019e-06,7.500181781380347301e-01,2.370452614094505639e-01,3.839447891920934330e-02
4.299965382982353568e-06,7.500183723126556679e-01,2.372727648254392974e-01,3.840233204758750768e-02
4.312362093191693746e-06,7.500185669452488213e-01,2.375004798724189015e-01,3.841018209415579532e-02
4.324794542857128285e-06,7.500187620368118369e-01,2.377284066250169303e-01,3.841802905912419797e-02
4.337262835014762019e-06,7.500189575883442483e-01,2.379565451706207035e-01,3.842587294262192477e-02
4.349767072997749158e-06,7.500191536008476989e-01,2.381848956091950076e-01,3.843371374469940760e-02
4.362307360437152172e-06,7.500193500753263853e-01,2.384134580530851422e-01,3.844155146533009826e-02
4.374883801262798994e-06,7.500195470127863917e-01,2.386422326268039240e-01,3.844938610441290400e-02
4.387496499704146991e-06,7.500197444142361336e-01,2.388712194668029809e-01,3.845721766177460227e-02
4.400145560291141858e-06,7.500199422806861360e-01,2.391004187212276977e-01,3.846504613717179749e-02
4.412831087855089212e-06,7.500201406131491444e-01,2.393298305496550926e-01,3.847287153029362722e-02
4.425553187529521105e-06,7.500203394126401246e-01,2.395594551228144020e-01,3.848069384076429483e-02
4.438311964751074405e-06,7.500205386801763741e-01,2.397892926222899013e-01,3.848851306814522061e-02
4.451107525260331891e-06,7.500207384167768554e-01,2.400193432402049076e-01,3.849632921193819196e-02
4.463939975102752300e-06,7.500209386234634179e-01,2.402496071788878806e-01,3.850414227158791697e-02
4.476809420629510582e-06,7.500211393012594652e-01,2.404800846505184830e-01,3.851195224648444604e-02
4.489715968498389829e-06,7.500213404512072746e-01,2.407107769885523940e-01,3.851975912949719832e-02
4.502659725674667263e-06,7.500215420743512329e-01,2.409416855325955953e-01,3.852756291352849027e-02
4.515640799431996009e-06,7.500217441717176303e-01,2.411728102758664283e-01,3.853536359934545130e-02
4.528659297353298705e-06,7.500219467443350885e-01,2.414041512235241826e-01,3.854316118763666255e-02
4.541715327331657739e-06,7.500221497932345605e-01,2.416357083939974504e-01,3.855095567900553022e-02
4.554808997571206325e-06,7.500223533194491088e-01,2.418674818188563391e-01,3.855874707397240891e-02
4.567940416588031441e-06,7.500225573240143495e-01,2.420994715426706412e-01,3.856653537297566325e-02
4.581109693211067451e-06,7.500227618079678971e-01,2.423316776228544855e-01,3.857432057637425610e-02
4.594316936583000732e-06,7.500229667723498084e-01,2.425641001294961963e-01,3.858210268444917795e-02
4.607562256161173460e-06,7.500231722182022498e-01,2.427967391451737456e-01,3.858988169740556334e-02
4.620845761718491631e-06,7.500233781465698302e-01,2.430295947647544419e-01,3.859765761537498063e-02
4.634167563344334774e-06,7.500235845584991567e-01,2.432626670951796022e-01,3.860543043841706268e-02
4.647527771445464812e-06,7.500237914550395013e-01,2.434959562552324874e-01,3.861320016652228931e-02
4.660926496746948489e-06,7.500239988372421340e-01,2.437294623752901124e-01,3.862096679961365964e-02
4.674363850293077243e-06,7.500242067061604345e-01,2.439631855970577912e-01,3.862873033754955082e-02
4.687839943448251510e-06,7.500244150628504469e-01,2.441971260732856419e-01,3.863649078012561938e-02
4.701354887897964973e-06,7.500246239083701028e-01,2.444312839674686322e-01,3.864424812707765999e-02
