# xs, ys, ls, ks
3.347281931451788220e-06,9.999900007176248939e-01,9.780789443567759756e-02,4.092939353367761046e-02
3.356932075208151981e-06,9.999900007193172069e-01,9.790500904934039406e-02,4.093240531743810862e-02
3.366610040127006749e-06,9.999900007210137387e-01,9.800222157692430047e-02,4.093541762913928406e-02
3.376315906416182087e-06,9.999900007227142673e-01,9.809953202262960970e-02,4.093843046968949351e-02
3.386049754514744169e-06,9.999900007244190148e-01,9.819694039647151873e-02,4.094144383990259983e-02
3.395811665093664503e-06,9.999900007261278700e-01,9.829444671424768243e-02,4.094445774049880471e-02
3.405601719056486130e-06,9.999900007278408332e-01,9.839205099750046590e-02,4.094747217210636253e-02
3.415419997539995742e-06,9.999900007295580151e-01,9.848975327347406217e-02,4.095048713526306533e-02
3.425266581914903425e-06,9.999900007312793049e-01,9.858755357506596151e-02,4.095350263041781791e-02
3.435141553786487677e-06,9.999900007330048135e-01,9.868545194077264771e-02,4.095651865793245583e-02
3.445044994995313265e-06,9.999900007347344300e-01,9.878344841463011783e-02,4.095953521808318176e-02
3.454976987617885138e-06,9.999900007364682653e-01,9.888154304614756029e-02,4.096255231106245287e-02
3.464937613967330287e-06,9.999900007382063194e-01,9.897973589023549568e-02,4.096556993698134697e-02
3.474926956594085110e-06,9.999900007399485924e-01,9.907802700712717292e-02,4.096858809587059641e-02
3.484945098286575162e-06,9.999900007416950842e-01,9.917641646229372054e-02,4.097160678768351633e-02
3.494992122071905056e-06,9.999900007434457949e-01,9.927490432635233120e-02,4.097462601229741319e-02
3.505068111216543294e-06,9.999900007452007245e-01,9.937349067496765997e-02,4.097764576951627019e-02
3.515173149227015138e-06,9.999900007469599839e-01,9.947217558874608956e-02,4.098066605907279419e-02
3.525307319850592943e-06,9.999900007487234621e-01,9.957095915312254297e-02,4.098368688063019905e-02
3.535470707075989877e-06,9.999900007504911592e-01,9.966984145823998276e-02,4.098670823378575134e-02
3.545663395134058297e-06,9.999900007522631862e-01,9.976882259882094428e-02,4.098973011807235250e-02
3.555885468498484744e-06,9.999900007540394320e-01,9.986790267403122812e-02,4.099275253296141147e-02
3.566137011886493399e-06,9.999900007558200077e-01,9.996708178733540451e-02,4.099577547786561332e-02
3.576418110259545313e-06,9.999900007576049132e-01,1.000663600933710401e-01,4.099879895149523279e-02
3.586728848824043137e-06,9.999900007593941487e-01,1.001657384025234909e-01,4.100182294357732071e-02
3.597069313032039238e-06,9.999900007611876029e-01,1.002652169820154038e-01,4.100484745135619252e-02
3.607439588581948907e-06,9.999900007629854981e-01,1.003647958469944812e-01,4.100787247553672882e-02
3.617839761419231793e-06,9.999900007647877231e-01,1.004644750182874940e-01,4.101089801673657442e-02
3.628269917737149573e-06,9.999900007665942780e-01,1.005642545223511264e-01,4.101392407548763719e-02
3.638730143977449513e-06,9.999900007684052738e-01,1.006641343912161035e-01,4.101695065223719822e-02
3.649220526831088252e-06,9.999900007702205995e-01,1.007641146624259909e-01,4.101997774735010455e-02
3.659741153238950933e-06,9.999900007720402551e-01,1.008641953789696927e-01,4.102300536111033735e-02
3.670292110392571610e-06,9.999900007738643515e-01,1.009643765892078576e-01,4.102603349372287156e-02
3.680873485734855339e-06,9.999900007756928888e-01,1.010646583467926657e-01,4.102906214531556323e-02
3.691485366960803662e-06,9.999900007775257560e-01,1.011650407105811333e-01,4.103209131594126591e-02
3.702127842018240515e-06,9.999900007793630641e-01,1.012655237445414941e-01,4.103512100557930864e-02
3.712800999108541949e-06,9.999900007812048131e-01,1.013661075176526399e-01,4.103815121413861844e-02
3.723504926687366693e-06,9.999900007830511139e-01,1.014667921037962911e-01,4.104118194145872645e-02
3.734239713465389260e-06,9.999900007849017447e-01,1.015675775816417270e-01,4.104421318731308471e-02
3.745005448409034328e-06,9.999900007867569274e-01,1.016684640345229401e-01,4.104724495141079399e-02
3.755802220741217046e-06,9.999900007886164399e-01,1.017694515503078934e-01,4.105027723339903234e-02
3.766630119942077834e-06,9.999900007904806154e-01,1.018705402212597283e-01,4.105331003286578906e-02
3.777489235749728195e-06,9.999900007923491208e-01,1.019717301438896329e-01,4.105634334934250146e-02
3.788379658160992293e-06,9.999900007942222890e-01,1.020730214188013130e-01,4.105937718230637939e-02
3.799301477432160390e-06,9.999900007960998982e-01,1.021744141505265824e-01,4.106241153118341675e-02
3.810254784079707553e-06,9.999900007979820593e-01,1.022759084473517932e-01,4.106544639535116004e-02
3.821239668881089016e-06,9.999900007998686613e-01,1.023775044211356483e-01,4.106848177414176848e-02
3.832256222875459736e-06,9.999900008017599262e-01,1.024792021871168690e-01,4.107151766684456057e-02
3.843304537364442653e-06,9.999900008036557431e-01,1.025810023710599372e-01,4.107455406611758980e-02
3.854384703912877042e-06,9.999900008055560008e-01,1.026829058729858968e-01,4.107759096112468394e-02
3.865496814349585077e-06,9.999900008074609215e-01,1.027849126755167736e-01,4.108062835299019361e-02
3.876640960768127386e-06,9.999900008093705051e-01,1.028870227520970182e-01,4.108366624294248343e-02
3.887817235527568771e-06,9.999900008112845295e-01,1.029892360824576358e-01,4.108670463211434171e-02
3.899025731253244766e-06,9.999900008132033280e-01,1.030915526526086229e-01,4.108974352154343840e-02
3.910266540837526514e-06,9.999900008151265673e-01,1.031939724548267823e-01,4.109278291217366430e-02
3.921539757440590719e-06,9.999900008170545807e-01,1.032964954876387093e-01,4.109582280485638700e-02
3.932845474491196373e-06,9.999900008189871459e-01,1.033991217557990172e-01,4.109886320035149865e-02
3.944183785687452169e-06,9.999900008209244850e-01,1.035018512702633176e-01,4.110190409932861638e-02
3.955554784997598311e-06,9.999900008228663761e-01,1.036046840481561759e-01,4.110494550236881012e-02
3.966958566660783247e-06,9.999900008248129302e-01,1.037076201127335034e-01,4.110798740996555317e-02
3.978395225187843783e-06,9.999900008267641471e-01,1.038106594933394383e-01,4.111102982252647781e-02
3.989864855362091977e-06,9.999900008287201381e-01,1.039138022253576626e-01,4.111407274037467974e-02
4.001367552240102881e-06,9.999900008306807919e-01,1.040170483501565296e-01,4.111711616375061940e-02
4.012903411152476869e-06,9.999900008326461087e-01,1.041203979150280984e-01,4.112016009281330153e-02
4.024472527704673118e-06,9.999900008346163105e-01,1.042238509731214513e-01,4.112320452764227363e-02
4.036074997777769399e-06,9.999900008365910642e-01,1.043274075833687670e-01,4.112624946823940225e-02
4.047710917529270142e-06,9.999900008385707029e-01,1.044310678104053702e-01,4.112929491453062164e-02
4.059380383393897568e-06,9.999900008405550045e-01,1.045348317244824132e-01,4.113234086636802234e-02
4.071083492084393828e-06,9.999900008425440801e-01,1.046386994013730615e-01,4.113538732353137772e-02
4.082820340592321448e-06,9.999900008445379296e-01,1.047426709222709224e-01,4.113843428573071836e-02
4.094591026188868014e-06,9.999900008465365531e-01,1.048467463736814237e-01,4.114148175260796264e-02
4.106395646425653391e-06,9.999900008485400615e-01,1.049509258473051848e-01,4.114452972373974088e-02
4.118234299135532712e-06,9.999900008505483440e-01,1.050552094399136993e-01,4.114757819863888721e-02
4.130107082433415455e-06,9.999900008525614004e-01,1.051595972532168993e-01,4.115062717675743720e-02
4.142014094717072674e-06,9.999900008545793417e-01,1.052640893937223376e-01,4.115367665748848741e-02
4.153955434667952681e-06,9.999900008566020571e-01,1.053686859725857239e-01,4.115672664016922777e-02
4.165931201252002676e-06,9.999900008586296574e-01,1.054733872317174942e-01,4.115977712254393489e-02
4.177941493720485283e-06,9.999900008606620316e-01,1.055781943800160050e-01,4.116282809061262010e-02
4.189986411610802715e-06,9.999900008626994019e-01,1.056831076753949605e-01,4.116587954203854149e-02
4.202066054747320936e-06,9.999900008647416572e-01,1.057881271023611014e-01,4.116893147781160167e-02
4.214180523242208223e-06,9.999900008667887974e-01,1.058932526517956108e-01,4.117198389883135884e-02
4.226329917496224601e-06,9.999900008688408226e-01,1.059984843209351713e-01,4.117503680590832438e-02
4.238514338199613770e-06,9.999900008708977328e-01,1.061038221133490111e-01,4.117809019976465673e-02
4.250733886332894233e-06,9.999900008729596390e-01,1.062092660389096777e-01,4.118114408103604185e-02
4.262988663167711411e-06,9.999900008750264302e-01,1.063148161137591474e-01,4.118419845027216503e-02
4.275278770267676205e-06,9.999900008770982174e-01,1.064204723602689834e-01,4.118725330793914646e-02
4.287604309489201019e-06,9.999900008791750006e-01,1.065262348069949960e-01,4.119030865441999228e-02
4.299965382982353568e-06,9.999900008812566687e-01,1.066321034886259372e-01,4.119336449001689132e-02
4.312362093191693746e-06,9.999900008833433329e-01,1.067380784459259907e-01,4.119642081495205471e-02
4.324794542857128285e-06,9.999900008854349931e-01,1.068441597256712533e-01,4.119947762936998492e-02
4.337262835014762019e-06,9.999900008875317603e-01,1.069503473805795413e-01,4.120253493333841943e-02
4.349767072997749158e-06,9.999900008896334125e-01,1.070566414692336182e-01,4.120559272685096058e-02
4.362307360437152172e-06,9.999900008917401717e-01,1.071630420559975677e-01,4.120865100982786661e-02
4.374883801262798994e-06,9.999900008938519269e-01,1.072695492109261989e-01,4.121170978211888269e-02
4.387496499704146991e-06,9.999900008959687892e-01,1.073761630096670694e-01,4.121476904350449694e-02
4.400145560291141858e-06,9.999900008980906474e-01,1.074828835333551391e-01,4.121782879369817465e-02
4.412831087855089212e-06,9.999900009002176127e-01,1.075897108684997494e-01,4.122088903234853025e-02
4.425553187529521105e-06,9.999900009023496850e-01,1.076966451068636227e-01,4.122394975904103420e-02
4.438311964751074405e-06,9.999900009044868643e-01,1.078036863453338823e-01,4.122701097330098985e-02
4.451107525260331891e-06,9.999900009066290396e-01,1.079108346857844264e-01,4.123007267459494890e-02
4.463939975102752300e-06,9.999900009087764330e-01,1.080180902349302391e-01,4.123313486233378539e-02
4.476809420629510582e-06,9.999900009109289334e-01,1.081254531041724032e-01,4.123619753587459691e-02
4.489715968498389829e-06,9.999900009130866518e-01,1.082329234164450676e-01,4.123926069444327352e-02
4.502659725674667263e-06,9.999900009152494773e-01,1.083405019377165213e-01,4.124232432990695973e-02
4.515640799431996009e-06,9.999900009174174098e-01,1.084481891329435455e-01,4.124538843764251339e-02
4.528659297353298705e-06,9.999900009195905604e-01,1.085559850176169572e-01,4.124845301818481913e-02
4.541715327331657739e-06,9.999900009217689290e-01,1.086638896133877569e-01,4.125151807198951248e-02
4.554808997571206325e-06,9.999900009239524046e-01,1.087719029480145316e-01,4.125458359943369457e-02
4.567940416588031441e-06,9.999900009261412093e-01,1.088800250553045995e-01,4.125764960081773625e-02
4.581109693211067451e-06,9.999900009283351210e-01,1.089882559750486590e-01,4.126071607636649236e-02
4.594316936583000732e-06,9.999900009305343618e-01,1.090965957529491936e-01,4.126378302623160549e-02
4.607562256161173460e-06,9.999900009327388206e-01,1.092050444405418125e-01,4.126685045049231781e-02
4.620845761718491631e-06,9.999900009349484975e-01,1.093136020951099435e-01,4.126991834915781643e-02
4.634167563344334774e-06,9.999900009371635035e-01,1.094222687795921856e-01,4.127298672216903747e-02
4.647527771445464812e-06,9.999900009393837275e-01,1.095310445624822770e-01,4.127605556940026205e-02
4.660926496746948489e-06,9.999900009416092805e-01,1.096399295177218070e-01,4.127912489066113549e-02
4.674363850293077243e-06,9.999900009438401627e-01,1.097489237245848209e-01,4.128219468569881839e-02
4.687839943448251510e-06,9.999900009460763739e-01,1.098580272675543090e-01,4.128526495420004744e-02
4.701354887897964973e-06,9.999900009483178032e-01,1.099672402361911161e-01,4.128833569579309221e-02
4.714908795649685482e-06,9.999900009505646725e-01,1.100765627249937345e-01,4.129140691005021846e-02
4.728501779033797797e-06,9.999900009528168709e-01,1.101859948332495481e-01,4.129447859648942981e-02
4.742133950704531937e-06,9.999900009550745095e-01,1.102955366648773888e-01,4.129755075457769431e-02
4.755805423640899155e-06,9.999900009573373660e-01,1.104051883282606838e-01,4.130062338373268610e-02
4.769516311147623669e-06,9.999900009596057737e-01,1.105149499360711107e-01,4.130369648332565813e-02
4.783266726856088800e-06,9.999900009618795105e-01,1.106248216050828015e-01,4.130677005268349605e-02
4.797056784725272944e-06,9.999900009641585763e-01,1.107348034559764299e-01,4.130984409109195177e-02
4.810886599042694013e-06,9.999900009664431932e-01,1.108448956131330015e-01,4.131291859779832182e-02
4.824756284425362350e-06,9.999900009687332503e-01,1.109550985444163196e-01,4.131599356833835779e-02
4.838665955820723469e-06,9.999900009710286364e-01,1.110654133950553235e-01,4.131906899098099217e-02
4.852615728507615212e-06,9.999900009733295736e-01,1.111758402146197644e-01,4.132214486588978858e-02
4.866605718097222347e-06,9.999900009756359509e-01,1.112863789734117453e-01,4.132522119407273931e-02
4.880636040534033722e-06,9.999900009779478793e-01,1.113970296485427280e-01,4.132829797645044823e-02
4.894706812096802793e-06,9.999900009802652479e-01,1.115077922239261360e-01,4.133137521385725488e-02
4.908818149399514095e-06,9.999900009825881675e-01,1.116186666902651003e-01,4.133445290704199776e-02
4.922970169392356481e-06,9.999900009849165272e-01,1.117296530450351405e-01,4.133753105666961719e-02
4.937162989362654857e-06,9.999900009872504381e-01,1.118407512924610714e-01,4.134060966332142595e-02
4.951396726935899325e-06,9.999900009895900110e-01,1.119519614434894145e-01,4.134368872749760032e-02
4.965671500076683703e-06,9.999900009919350241e-01,1.120632835157542168e-01,4.134676824961688868e-02
4.979987427089689768e-06,9.999900009942855883e-01,1.121747175335375962e-01,4.134984823001933846e-02
4.994344626620670670e-06,9.999900009966418146e-01,1.122862635277241117e-01,4.135292866896670555e-02
5.008743217657430941e-06,9.999900009990035921e-01,1.123979215357490125e-01,4.135600956664432087e-02
5.023183319530816683e-06,9.999900010013710316e-01,1.125096916015401183e-01,4.135909092316253366e-02
5.037665051915699816e-06,9.999900010037440223e-01,1.126215737754531626e-01,4.136217273855773147e-02
5.052188534831975038e-06,9.999900010061226752e-01,1.127335681142002666e-01,4.136525501279469941e-02
5.066753888645550007e-06,9.999900010085069901e-01,1.128456746807716404e-01,4.136833774576766098e-02
5.081361234069344837e-06,9.999900010108969672e-01,1.129578935443498883e-01,4.137142093730221404e-02
5.096010692164294142e-06,9.999900010132926065e-01,1.130702247802171240e-01,4.137450458715694057e-02
5.110702384340346530e-06,9.999900010156939079e-01,1.131826684696544821e-01,4.137758869502562026e-02
5.125436432357474271e-06,9.999900010181009824e-01,1.132952246998336077e-01,4.138067326053838230e-02
5.140212958326681263e-06,9.999900010205137191e-01,1.134078935637003738e-01,4.138375828326432831e-02
5.155032084711013545e-06,9.999900010229321179e-01,1.135206751598501068e-01,4.138684376271322546e-02
5.169893934326576580e-06,9.999900010253562899e-01,1.136335695923944566e-01,4.138992969833740071e-02
5.184798630343562710e-06,9.999900010277862350e-01,1.137465769708196212e-01,4.139301608953437073e-02
5.199746296287229476e-06,9.999900010302218423e-01,1.138596974098349118e-01,4.139610293564855575e-02
5.214737056038987208e-06,9.999900010326633337e-01,1.139729310292133119e-01,4.139919023597371517e-02
5.229771033837381588e-06,9.999900010351105983e-01,1.140862779979957553e-01,4.140227798930753295e-02
5.244848354279137189e-06,9.999900010375636361e-01,1.141997395367109064e-01,4.140536618386214673e-02
5.259969142320188315e-06,9.999900010400224470e-01,1.143133161311061519e-01,4.140845481534372041e-02
5.275133523276713232e-06,9.999900010424871422e-01,1.144270077635172189e-01,4.141154388454012375e-02
5.290341622826174322e-06,9.999900010449576104e-01,1.145408144231863656e-01,4.141463339215802758e-02
5.305593567008362471e-06,9.999900010474339629e-01,1.146547361062433268e-01,4.141772333882269563e-02
5.320889482226433846e-06,9.999900010499161995e-01,1.147687728156806253e-01,4.142081372507993436e-02
5.336229495247965289e-06,9.999900010524043203e-01,1.148829245613235406e-01,4.142390455139666194e-02
5.351613733206002103e-06,9.999900010548982143e-01,1.149971913597941375e-01,4.142699581816294829e-02
5.367042323600110063e-06,9.999900010573981035e-01,1.151115732344692028e-01,4.143008752569225794e-02
5.382515394297434210e-06,9.999900010599039879e-01,1.152260702154323246e-01,4.143317967422362191e-02
5.398033073533758487e-06,9.999900010624156454e-01,1.153406823394191594e-01,4.143627226392271323e-02
5.413595489914566227e-06,9.999900010649332982e-01,1.154554096497566601e-01,4.143936529488329717e-02
5.429202772416109105e-06,9.999900010674569462e-01,1.155702521962951174e-01,4.144245876712857046e-02
5.444855050386473556e-06,9.999900010699864783e-01,1.156852100353334967e-01,4.144555268061299313e-02
5.460552453546667515e-06,9.999900010725221167e-01,1.158002832295376011e-01,4.144864703522371102e-02
5.476295111991645329e-06,9.999900010750636392e-01,1.159154718478504070e-01,4.145174183078209618e-02
5.492083156191456335e-06,9.999900010776111570e-01,1.160307759653957660e-01,4.145483706704577304e-02
5.507916716992283317e-06,9.999900010801647809e-01,1.161461956633732528e-01,4.145793274371009640e-02
5.523795925617534339e-06,9.999900010827244001e-01,1.162617310289456030e-01,4.146102886041019148e-02
5.539720913668930327e-06,9.999900010852900145e-01,1.163773821551175591e-01,4.146412541672257063e-02
5.555691813127601139e-06,9.999900010878617351e-01,1.164931491406065028e-01,4.146722241216743016e-02
5.571708756355170604e-06,9.999900010904395620e-01,1.166090320897039817e-01,4.147031984621030870e-02
5.587771876094862756e-06,9.999900010930233840e-01,1.167250311121285494e-01,4.147341771826450890e-02
5.603881305472595349e-06,9.999900010956133123e-01,1.168411463228691410e-01,4.147651602769288071e-02
5.620037177998085234e-06,9.999900010982094578e-01,1.169573778420189974e-01,4.147961477381036099e-02
5.636239627565954587e-06,9.999900011008117096e-01,1.170737257945998616e-01,4.148271395588582627e-02
5.652488788456843909e-06,9.999900011034199565e-01,1.171901908343213200e-01,4.148581356819931731e-02
5.668784795338518252e-06,9.999900011060344207e-01,1.173067736654110071e-01,4.148891360460724154e-02
5.685127783266989534e-06,9.999900011086551022e-01,1.174234743057017555e-01,4.149201406546813159e-02
5.701517887687631241e-06,9.999900011112820009e-01,1.175402927778500806e-01,4.149511495108577919e-02
5.717955244436305820e-06,9.999900011139150058e-01,1.176572291111376012e-01,4.149821626169404587e-02
5.734439989740485311e-06,9.999900011165542280e-01,1.177742833414083257e-01,4.150131799745687688e-02
5.750972260220383823e-06,9.999900011191996674e-01,1.178914555109990686e-01,4.150442015847094490e-02
5.767552192890099342e-06,9.999900011218514351e-01,1.180087456686632202e-01,4.150752274476626758e-02
5.784179925158704702e-06,9.999900011245093090e-01,1.181261538694863833e-01,4.151062575630831003e-02
5.800855594831454611e-06,9.999900011271736222e-01,1.182436801747957650e-01,4.151372919299950448e-02
5.817579340110882561e-06,9.999900011298440416e-01,1.183613246520607426e-01,4.151683305468052004e-02
5.834351299597955328e-06,9.999900011325209004e-01,1.184790873747860601e-01,4.151993734113251094e-02
5.851171612293225787e-06,9.999900011352039764e-01,1.185969684223967674e-01,4.152304205207869858e-02
5.868040417597980643e-06,9.999900011378933806e-01,1.187149678801147773e-01,4.152614718718563441e-02
5.884957855315398321e-06,9.999900011405890021e-01,1.188330858388266659e-01,4.152925274606635020e-02
5.901924065651706865e-06,9.999900011432911739e-01,1.189513223949428683e-01,4.153235872828080905e-02
5.918939189217345217e-06,9.999900011459995630e-01,1.190696776502474241e-01,4.153546513333922219e-02
5.936003367028131275e-06,9.999900011487143914e-01,1.191881517117385769e-01,4.153857196070325636e-02
5.953116740506424872e-06,9.999900011514355480e-01,1.193067446914596458e-01,4.154167920978841383e-02
5.970279451482308537e-06,9.999900011541631439e-01,1.194254567063199601e-01,4.154478687996627367e-02
5.987491642194753014e-06,9.999900011568971792e-01,1.195442878779056223e-01,4.154789497056691344e-02
6.004753455292804803e-06,9.999900011596376537e-01,1.196632383322800142e-01,4.155100348088069245e-02
6.022065033836761839e-06,9.999900011623844565e-01,1.197823081997731048e-01,4.155411241016118695e-02
6.039426521299377127e-06,9.999900011651378096e-01,1.199014976147604189e-01,4.155722175762755627e-02
6.056838061566992074e-06,9.999900011678976020e-01,1.200208069293704910e-01,4.156033152056740065e-02
6.074299798940810425e-06,9.999900011706639447e-01,1.201402374532757472e-01,4.156344168781281323e-02
6.091811878138037521e-06,9.999900011734367267e-01,1.202597893530033824e-01,4.156655225839991225e-02
6.109374444293096640e-06,9.999900011762160590e-01,1.203794625955823122e-01,4.156966323312643458e-02
6.126987642958830937e-06,9.999900011790018306e-01,1.204992571554173858e-01,4.157277461271153413e-02
6.144651620107708771e-06,9.999900011817942636e-01,1.206191730142822799e-01,4.157588639779673939e-02
6.162366522133034962e-06,9.999900011845932468e-01,1.207392101613070645e-01,4.157899858894659878e-02
6.180132495850162049e-06,9.999900011873986694e-01,1.208593685929601758e-01,4.158211118665022105e-02
6.197949688497709170e-06,9.999900011902107533e-01,1.209796483130247680e-01,4.158522419132206632e-02
6.215818247738780095e-06,9.999900011930294985e-01,1.211000493325690847e-01,4.158833760330313267e-02
6.233738321662188882e-06,9.999900011958547941e-01,1.212205716699109731e-01,4.159145142286194835e-02
6.251710058783688078e-06,9.999900011986867510e-01,1.213412153505757929e-01,4.159456565019616775e-02
6.269733608047194372e-06,9.999900012015253692e-01,1.214619804072482323e-01,4.159768028543355672e-02
6.287809118826031193e-06,9.999900012043705377e-01,1.215828668797172135e-01,4.160079532863304036e-02
6.305936740924157757e-06,9.999900012072224786e-01,1.217038748148140115e-01,4.160391077978681934e-02
6.324116624577417591e-06,9.999900012100810809e-01,1.218250042663432675e-01,4.160702663882104302e-02
6.342348920454781133e-06,9.999900012129464555e-01,1.219462552950069112e-01,4.161014290559747475e-02
6.360633779659593408e-06,9.999900012158183804e-01,1.220676279683201720e-01,4.161325957991518498e-02
6.378971353730826792e-06,9.999900012186971887e-01,1.221891223605202081e-01,4.161637666151171006e-02
6.397361794644351564e-06,9.999900012215826584e-01,1.223107385524667967e-01,4.161949415006543224e-02
6.415805254814141227e-06,9.999900012244749004e-01,1.224324766315342816e-01,4.162261204519580177e-02
6.434301887093614214e-06,9.999900012273739147e-01,1.225543366914959853e-01,4.162573034646680631e-02
6.452851844776851920e-06,9.999900012302798125e-01,1.226763188323991977e-01,4.162884905338731789e-02
6.471455281599876028e-06,9.999900012331923715e-01,1.227984231604315607e-01,4.163196816541368112e-02
6.490112351741927525e-06,9.999900012361118140e-01,1.229206497877782661e-01,4.163508768195112869e-02
6.508823209826743186e-06,9.999900012390381399e-01,1.230429988324696494e-01,4.163820760235609902e-02
6.527588010923836285e-06,9.999900012419712381e-01,1.231654704182193194e-01,4.164132792593798482e-02
6.546406910549781546e-06,9.999900012449112197e-01,1.232880646742521569e-01,4.164444865196121476e-02
6.565280064669506016e-06,9.999900012478580846e-01,1.234107817408345437e-01,4.164756977960035189e-02
6.584207629697579102e-06,9.999900012508118330e-01,1.235336227649574681e-01,4.165069129975063067e-02
6.603189762499511919e-06,9.999900012537725758e-01,1.236565885137130005e-01,4.165381320651456026e-02
6.622226620393054940e-06,9.999900012567402019e-01,1.237796789672282322e-01,4.165693550049009292e-02
6.641318361149499891e-06,9.999900012597147114e-01,1.239028941131136569e-01,4.166005818220136492e-02
6.660465142994994341e-06,9.999900012626962154e-01,1.240262339464431179e-01,4.166318125210091705e-02
6.679667124611844443e-06,9.999900012656847137e-01,1.241496984697283562e-01,4.166630471056921581e-02
6.698924465139835456e-06,9.999900012686800954e-01,1.242732876928869939e-01,4.166942855791709588e-02
6.718237324177564978e-06,9.999900012716825826e-01,1.243970016332048012e-01,4.167255279438596138e-02
6.737605861783706712e-06,9.999900012746920641e-01,1.245208403152908150e-01,4.167567742014926385e-02
6.757030238478421632e-06,9.999900012777085401e-01,1.246448037710266993e-01,4.167880243531423001e-02
6.776510615244633607e-06,9.999900012807321215e-01,1.247688920395084999e-01,4.168192783992239608e-02
6.796047153529376190e-06,9.999900012837626972e-01,1.248931051669816411e-01,4.168505363395116903e-02
6.815640015245132617e-06,9.999900012868003785e-01,1.250174432067685526e-01,4.168817981731549188e-02
6.835289362771175819e-06,9.999900012898451651e-01,1.251419062191888865e-01,4.169130638986897480e-02
6.854995358954914354e-06,9.999900012928970572e-01,1.252664942714719620e-01,4.169443335140531753e-02
6.874758167113242581e-06,9.999900012959560547e-01,1.253912074376610786e-01,4.169756070165994005e-02
6.894577951033895062e-06,9.999900012990221576e-01,1.255160457985099454e-01,4.170068844031148830e-02
6.914454874976801814e-06,9.999900013020954770e-01,1.256410094413704659e-01,4.170381656698364525e-02
6.934389103675451190e-06,9.999900013051760128e-01,1.257660984600718068e-01,4.170694508124629662e-02
6.954380802338254446e-06,9.999900013082636541e-01,1.258913129547907239e-01,4.171007398261785543e-02
6.974430136649915392e-06,9.999900013113585118e-01,1.260166530319124512e-01,4.171320327056639299e-02
6.994537272772804281e-06,9.999900013144605859e-01,1.261421188038823749e-01,4.171633294451211615e-02
7.014702377348332546e-06,9.999900013175698765e-01,1.262677103890479657e-01,4.171946300382849832e-02
7.034925617498336845e-06,9.999900013206863836e-01,1.263934279114904691e-01,4.172259344784495089e-02
7.055207160826459733e-06,9.999900013238102181e-01,1.265192715008466307e-01,4.172572427584816251e-02
7.075547175419546412e-06,9.999900013269412691e-01,1.266452412921197646e-01,4.172885548708454850e-02
7.095945829849041494e-06,9.999900013300796475e-01,1.267713378357834819e-01,4.173198707761608534e-02
7.116403293172340015e-06,9.999900013332252424e-01,1.268975620458758224e-01,4.173511904076070145e-02
7.136919734934264662e-06,9.999900013363782758e-01,1.270239139651030136e-01,4.173825137654759571e-02
7.157495325168420177e-06,9.999900013395386367e-01,1.271503936173608018e-01,4.174138408514211501e-02
7.178130234398614681e-06,9.999900013427064360e-01,1.272770010337303248e-01,4.174451716664664275e-02
7.198824633640271677e-06,9.999900013458815629e-01,1.274037362524109984e-01,4.174765062110246533e-02
7.219578694401848828e-06,9.999900013490640172e-01,1.275305993186465481e-01,4.175078444849037590e-02
7.240392588686260127e-06,9.999900013522539099e-01,1.276575902846430743e-01,4.175391864873241599e-02
7.261266488992300609e-06,9.999900013554512412e-01,1.277847092094794579e-01,4.175705322169336042e-02
7.282200568316072749e-06,9.999900013586560110e-01,1.279119561590096876e-01,4.176018816718197330e-02
