# xs, ys, ls, ks
3.386049754514744169e-06,9.500003066084479197e-01,1.343699633466468812e+00,8.379527038798729732e-01
3.395811665093664503e-06,9.500003197711041070e-01,1.345026468874718439e+00,8.380444433460888520e-01
3.405601719056486130e-06,9.500003329656057094e-01,1.346354637690871048e+00,8.381362233418262475e-01
3.415419997539995742e-06,9.500003461920250025e-01,1.347684140839414013e+00,8.382280437045149801e-01
3.425266581914903425e-06,9.500003594504341509e-01,1.349014979306432993e+00,8.383199042697984105e-01
3.435141553786487677e-06,9.500003727409058740e-01,1.350347154137991224e+00,8.384118048716048266e-01
3.445044994995313265e-06,9.500003860635127806e-01,1.351680666438420664e+00,8.385037453422721221e-01
3.454976987617885138e-06,9.500003994183275902e-01,1.353015517368496567e+00,8.385957255125872090e-01
3.464937613967330287e-06,9.500004128054234664e-01,1.354351708143506805e+00,8.386877452119180232e-01
3.474926956594085110e-06,9.500004262248734621e-01,1.355689240031213050e+00,8.387798042681994248e-01
3.484945098286575162e-06,9.500004396767509629e-01,1.357028114349693837e+00,8.388719025081649017e-01
3.494992122071905056e-06,9.500004531611294656e-01,1.358368332465073491e+00,8.389640397573369102e-01
3.505068111216543294e-06,9.500004666780824669e-01,1.359709895789128042e+00,8.390562158401387860e-01
3.515173149227015138e-06,9.500004802276839078e-01,1.361052805928526954e+00,8.391484305754179918e-01
3.525307319850592943e-06,9.500004938100097274e-01,1.362397075425505033e+00,8.392406834535089954e-01
3.535470707075989877e-06,9.500005074251349768e-01,1.363742711164174004e+00,8.393329741386622578e-01
3.545663395134058297e-06,9.500005210731337080e-01,1.365089712672665545e+00,8.394253025173011862e-01
3.555885468498484744e-06,9.500005347540797507e-01,1.366438079560704066e+00,8.395176684730341066e-01
3.566137011886493399e-06,9.500005484680473788e-01,1.367787811519561414e+00,8.396100718867081092e-01
3.576418110259545313e-06,9.500005622151110884e-01,1.369138908321956949e+00,8.397025126364063841e-01
3.586728848824043137e-06,9.500005759953453754e-01,1.370491369821894123e+00,8.397949905975655716e-01
3.597069313032039238e-06,9.500005898088249578e-01,1.371845195954437546e+00,8.398875056429259134e-01
3.607439588581948907e-06,9.500006036556248867e-01,1.373200386735426548e+00,8.399800576426630361e-01
3.617839761419231793e-06,9.500006175358199911e-01,1.374556942261117021e+00,8.400726464643964997e-01
3.628269917737149573e-06,9.500006314494856552e-01,1.375914862707766195e+00,8.401652719732231045e-01
3.638730143977449513e-06,9.500006453966973741e-01,1.377274148331136372e+00,8.402579340318093726e-01
3.649220526831088252e-06,9.500006593775306429e-01,1.378634799465932259e+00,8.403506325004166388e-01
